,时间,GPS车速
0,471505,7.3
1,471506,4.4
2,471507,2.9
3,471508,1.7
4,471509,1.7
5,471510,1.5
6,471511,0.0
7,471512,0.0
8,471513,0.0
9,471514,0.0
10,471515,0.0
11,471516,0.0
12,471517,0.0
13,471518,0.0
14,471519,0.0
15,471520,0.0
16,471521,0.0
17,471522,0.0
18,471523,0.0
19,471524,0.0
20,471525,0.0
21,471526,0.0
22,471527,0.0
23,471528,0.0
24,471529,0.0
25,471530,0.0
26,471531,0.0
27,471532,0.0
28,471533,0.0
29,471534,0.0
30,471535,0.0
31,471536,0.0
32,471537,0.0
33,471538,0.0
34,471539,0.0
35,471540,0.0
36,471541,0.0
37,471542,0.0
38,471543,0.0
39,471544,0.0
40,471545,0.0
41,471546,0.0
42,471547,0.0
43,471548,0.0
44,471549,0.0
45,471550,0.0
46,471551,11.0
47,471552,13.8
48,471553,15.6
49,471554,18.8
50,471555,19.7
51,471556,20.5
52,471557,21.9
53,471558,23.3
54,471559,24.6
55,471560,25.8
56,471561,27.1
57,471562,28.0
58,471563,28.8
59,471564,29.6
60,471565,30.6
61,471566,31.0
62,471567,31.4
63,471568,31.5
64,471569,31.8
65,471570,32.1
66,471571,32.3
67,471572,31.4
68,471573,31.4
69,471574,31.5
70,471575,31.8
71,471576,32.4
72,471577,32.9
73,471578,32.9
74,471579,33.5
75,471580,33.8
76,471581,34.3
77,471582,34.4
78,471583,35.1
79,471584,35.6
80,471585,35.2
81,471586,35.2
82,471587,35.2
83,471588,35.2
84,471589,35.2
85,471590,36.4
86,471591,35.9
87,471592,36.0
88,471593,35.9
89,471594,35.2
90,471595,34.2
91,471596,34.2
92,471597,33.5
93,471598,33.4
94,471599,33.9
95,471600,33.9
96,471601,31.3
97,471602,23.7
98,471603,13.7
