时间,GPS车速
514044,9.8
514045,7.4
514046,5.0
514047,4.2
514048,3.2
514049,0.0
514050,0.0
514051,0.0
514052,0.0
514053,0.0
514054,0.0
514055,0.0
514056,0.0
514057,7.2
514058,13.4
514059,16.4
514060,19.6
514061,21.9
514062,24.1
514063,26.3
514064,28.7
514065,30.4
514066,32.1
514067,33.7
514068,35.2
514069,37.0
514070,38.9
514071,39.7
514072,41.0
514073,42.1
514074,43.0
514075,43.5
514076,44.7
514077,45.4
514078,46.3
514079,47.1
514080,47.9
514081,48.8
514082,49.4
514083,49.6
514084,50.2
514085,50.6
514086,50.6
514087,50.7
514088,51.0
514089,51.0
514090,51.1
514091,51.1
514092,51.5
514093,51.6
514094,51.6
514095,51.8
514096,53.9
514097,53.8
514098,54.2
514099,54.6
514100,54.5
514101,55.2
514102,55.5
514103,56.1
514104,56.1
514105,55.9
514106,55.3
514107,55.2
514108,55.1
514109,55.2
514110,55.1
514111,55.2
514112,55.2
514113,55.3
514114,55.3
514115,55.4
514116,55.5
514117,55.1
514118,55.2
514119,54.9
514120,54.5
514121,54.6
514122,54.2
514123,54.3
514124,54.3
514125,54.3
514126,53.9
514127,53.2
514128,53.1
514129,53.2
514130,53.3
514131,52.8
514132,52.2
514133,52.3
514134,52.1
514135,51.7
514136,51.7
514137,51.6
514138,51.1
514139,50.8
514140,50.9
514141,50.8
514142,50.7
514143,50.6
514144,50.5
514145,50.5
514146,50.9
514147,50.9
514148,51.9
514149,52.5
514150,51.5
514151,51.4
514152,51.5
514153,51.6
514154,51.3
514155,50.8
514156,50.0
514157,49.4
514158,48.9
514159,48.8
514160,47.9
514161,47.8
514162,47.3
514163,46.8
514164,46.8
514165,46.8
514166,46.0
514167,46.8
514168,47.7
514169,47.3
514170,47.8
514171,48.2
514172,47.6
514173,47.0
514174,46.6
514175,46.5
514176,46.2
514177,45.1
514178,44.5
514179,44.5
514180,44.9
514181,45.4
514182,45.9
514183,45.8
514184,44.9
514185,45.0
514186,45.5
514187,45.6
514188,45.7
514189,46.5
514190,46.3
514191,46.0
514192,46.1
514193,46.2
514194,46.8
514195,46.0
514196,45.5
514197,44.8
514198,43.9
514199,43.0
514200,42.2
514201,41.6
514202,41.2
514203,40.5
514204,40.6
514205,40.6
514206,39.9
514207,39.3
514208,39.2
514209,39.5
514210,39.4
514211,39.5
514212,40.1
514213,40.2
514214,40.8
514215,40.9
514216,40.8
514217,40.1
514218,40.0
514219,39.2
514220,39.1
514221,38.4
514222,37.4
514223,37.5
514224,37.1
514225,36.3
514226,35.5
514227,35.4
514228,35.1
514229,35.2
514230,35.2
514231,33.6
514232,32.7
514233,31.2
514234,29.5
514235,27.6
514236,24.9
514237,22.0
514238,22.5
514239,22.1
514240,25.5
514241,26.1
514242,26.9
514243,25.0
514244,24.0
514245,25.5
514246,25.5
514247,25.1
514248,25.6
514249,27.2
514250,27.8
514251,27.9
514252,27.0
514253,26.0
514254,23.2
514255,19.8
514256,17.6
514257,15.7
514258,13.1
514259,13.1
514260,12.5
514261,10.8
514262,13.3
514263,14.5
514264,14.8
514265,14.8
514266,15.6
514267,15.2
514268,16.0
514269,15.2
514270,14.6
514271,14.1
514272,16.8
514273,18.3
514274,18.0
514275,17.3
514276,18.2
514277,17.5
514278,17.9
514279,16.6
514280,16.2
514281,15.6
514282,17.6
514283,17.7
514284,18.3
514285,17.3
514286,15.5
514287,15.6
514288,14.6
