时间,GPS车速
413929,9.2
413930,6.9
413931,5.0
413932,4.2
413933,3.9
413934,3.8
413935,3.5
413936,3.2
413937,3.1
413938,4.1
413939,4.5
413940,4.1
413941,5.0
413942,6.6
413943,6.5
413944,7.2
413945,7.3
413946,7.3
413947,6.8
413948,5.5
413949,5.6
413950,4.2
413951,3.3
413952,0.1
413953,0.0
413954,0.0
413955,0.0
413956,0.0
413957,0.0
413958,0.0
413959,0.0
413960,0.0
413961,0.0
413962,0.0
413963,0.0
413964,0.0
413965,0.0
413966,0.0
413967,0.0
413968,4.3
413969,6.2
413970,6.2
413971,8.2
413972,8.5
413973,6.2
413974,7.0
413975,4.3
413976,1.6
413977,0.0
413978,0.0
413979,0.0
413980,0.0
413981,0.0
413982,0.0
413983,0.0
413984,0.0
413985,0.0
413986,0.0
413987,0.0
413988,0.0
413989,0.0
413990,0.0
413991,0.0
413992,0.0
413993,0.0
413994,0.0
413995,0.0
413996,0.0
413997,0.0
413998,0.0
413999,0.0
414000,0.0
414001,0.0
414002,0.0
414003,0.0
414004,0.0
414005,0.0
414006,0.0
414007,0.0
414008,0.0
414009,0.0
414010,0.0
414011,0.0
414012,0.0
414013,0.0
414014,0.0
414015,0.0
414016,0.0
414017,1.5
414018,0.0
414019,0.0
414020,0.0
414021,0.0
414022,0.0
414023,0.0
414024,0.0
414025,0.0
414026,0.0
414027,0.0
414028,0.0
414029,0.0
414030,0.0
414031,0.0
414032,0.0
414033,0.0
414034,3.1
414035,3.6
414036,4.7
414105,0.0
414106,0.0
414107,0.0
414108,0.0
414109,0.0
414110,0.0
414111,0.0
414112,0.0
414113,0.0
414114,0.0
414115,0.0
414116,0.0
414117,0.0
414118,0.0
414119,0.0
414120,0.0
414121,0.0
414122,0.0
414123,0.0
414124,0.0
414125,0.0
414126,0.0
414127,0.0
414128,0.0
414129,0.0
414130,0.0
414131,0.0
414132,0.0
414133,0.0
414134,0.0
414135,4.8
414136,9.1
414137,9.1
414138,9.9
414139,9.8
414140,9.7
414141,10.9
414142,11.7
414143,11.6
414144,11.5
414145,13.9
414146,16.3
414147,17.5
414148,20.1
414149,20.5
414150,21.0
414151,22.4
414152,25.0
414153,28.0
414154,28.0
414155,28.3
414156,29.2
414157,28.6
414158,27.2
414159,27.3
414160,26.6
414161,25.8
414162,26.5
414163,27.1
414164,25.4
414165,24.4
414166,22.7
414167,22.6
414168,21.3
414169,19.0
414170,18.4
414171,17.7
414172,16.1
414173,15.0
414174,14.2
414175,13.6
414176,13.0
414177,12.2
414178,12.2
414179,11.2
414180,11.8
414181,13.7
414182,13.3
414183,14.7
414184,11.8
414185,13.2
414186,10.0
