,时间,GPS车速
0,87540,5.9
1,87541,6.7
2,87542,10.2
3,87543,11.6
4,87544,14.0
5,87545,17.0
6,87546,19.8
7,87547,22.1
8,87548,23.9
9,87549,24.3
10,87550,24.3
11,87551,24.6
12,87552,25.7
13,87553,27.7
14,87554,27.2
15,87555,27.4
16,87556,28.5
17,87557,29.9
18,87558,29.6
19,87559,28.5
20,87560,27.0
21,87561,25.7
22,87562,24.7
23,87563,23.0
24,87564,19.5
25,87565,17.2
26,87566,16.6
27,87567,18.3
28,87568,20.7
29,87569,21.7
30,87570,22.2
31,87571,21.2
32,87572,20.3
33,87573,19.5
34,87574,19.7
35,87575,19.7
36,87576,18.0
37,87577,15.0
38,87578,12.1
