,时间,GPS车速
0,479224,9.9
1,479225,5.6
2,479226,0.3
3,479227,0.0
4,479228,0.0
5,479229,0.0
6,479230,0.0
7,479231,0.0
8,479232,0.0
9,479233,0.0
10,479234,0.0
11,479235,0.0
12,479236,0.0
13,479237,0.0
14,479238,0.0
15,479239,0.0
16,479240,0.0
17,479241,0.0
18,479242,0.0
19,479243,0.0
20,479244,0.0
21,479245,0.0
22,479246,0.0
23,479247,0.0
24,479248,0.0
25,479249,0.0
26,479250,0.0
27,479251,0.0
28,479252,0.0
29,479253,0.0
30,479254,0.0
31,479255,0.0
32,479256,0.0
33,479257,0.0
34,479258,0.0
35,479259,0.0
36,479260,4.8
37,479261,5.4
38,479262,8.7
39,479263,13.5
40,479264,16.0
41,479265,17.6
42,479266,20.6
43,479267,20.6
44,479268,22.3
45,479269,23.7
46,479270,25.0
47,479271,25.6
48,479272,26.0
49,479273,24.4
50,479274,24.2
51,479275,25.6
52,479276,25.5
53,479277,26.2
54,479278,26.2
55,479279,27.3
56,479280,28.4
57,479281,28.6
58,479282,28.7
59,479283,28.0
60,479284,28.3
61,479285,28.4
62,479286,27.4
63,479287,26.1
64,479288,26.0
65,479289,25.6
66,479290,23.7
67,479291,23.2
68,479292,18.7
69,479293,12.8
