,时间,GPS车速
0,441230,9.5
1,441231,8.0
2,441232,7.1
3,441233,6.7
4,441234,6.3
5,441235,4.4
6,441236,3.2
7,441237,2.8
8,441238,2.8
9,441239,6.1
10,441240,10.2
11,441241,13.0
12,441242,14.7
13,441243,18.0
14,441244,20.8
15,441245,22.0
16,441246,24.2
17,441247,26.5
18,441248,28.7
19,441249,30.3
20,441250,32.0
21,441251,33.8
22,441252,35.5
23,441253,36.9
24,441254,38.4
25,441255,40.0
26,441256,41.2
27,441257,42.4
28,441258,43.4
29,441259,44.6
30,441260,45.4
31,441261,45.3
32,441262,46.1
33,441322,15.9
34,441323,13.9
35,441324,10.3
