,时间,GPS车速
0,500473,9.4
1,500474,8.4
2,500475,9.0
3,500476,10.1
4,500477,12.0
5,500478,14.1
6,500479,16.9
7,500480,18.8
8,500481,20.4
9,500482,21.9
10,500483,23.7
11,500484,25.9
12,500485,25.9
13,500486,27.0
14,500487,28.5
15,500488,30.9
16,500489,32.0
17,500490,34.4
18,500491,32.7
19,500492,32.7
20,500493,33.2
21,500494,33.3
22,500495,33.6
23,500496,33.3
24,500497,34.0
25,500498,35.0
26,500499,33.5
27,500500,32.4
28,500501,33.0
29,500502,32.6
30,500503,32.7
31,500504,34.9
32,500505,34.2
33,500506,36.0
34,500507,36.7
35,500508,39.3
36,500509,42.4
37,500510,42.2
38,500511,42.8
39,500512,43.1
40,500513,43.5
41,500514,43.6
42,500515,42.4
43,500516,42.7
44,500517,44.1
45,500518,45.0
46,500519,45.7
47,500520,45.7
48,500521,46.0
49,500522,45.5
50,500523,43.6
51,500524,40.1
52,500525,35.7
53,500526,32.7
54,500527,30.0
55,500528,26.9
56,500529,23.8
57,500530,21.8
58,500531,18.3
59,500532,15.8
60,500533,12.7
