,时间,GPS车速
0,255317,8.7
1,255318,7.1
2,255319,7.9
3,255320,7.0
4,255321,5.6
5,255322,5.0
6,255323,5.0
7,255324,4.2
8,255325,3.4
9,255326,2.0
10,255327,0.0
11,255328,0.0
12,255329,0.0
13,255330,0.0
14,255331,0.0
15,255332,4.3
16,255333,6.4
17,255334,8.3
18,255335,9.1
19,255336,13.6
20,255337,17.8
21,255338,18.7
22,255339,21.4
23,255340,24.6
24,255341,25.8
25,255342,26.7
26,255343,27.4
27,255344,28.8
28,255345,29.3
29,255346,29.9
30,255347,30.9
31,255348,31.6
32,255349,32.0
33,255350,32.5
34,255351,32.5
35,255352,33.7
36,255353,34.2
37,255354,34.6
38,255355,35.0
39,255356,34.7
40,255357,34.6
41,255358,34.6
42,255359,34.5
43,255360,33.8
44,255361,33.5
45,255362,32.5
46,255363,32.9
47,255364,32.9
48,255365,32.9
49,255366,32.9
50,255367,33.7
51,255368,33.6
52,255369,33.6
53,255370,31.6
54,255371,28.7
55,255372,23.9
56,255373,19.4
57,255374,17.3
58,255375,12.1
