,时间,GPS车速
0,65919,9.1
1,65920,7.8
2,65921,6.8
3,65922,4.6
4,65923,0.2
5,65924,0.1
6,65925,0.1
7,65926,0.1
8,65927,0.1
9,65928,0.0
10,65929,0.0
11,65930,0.0
12,65931,0.0
13,65932,0.0
14,65933,0.0
15,65934,0.0
16,65935,0.0
17,65936,0.0
18,65937,0.0
19,65938,0.0
20,65939,0.0
21,65940,0.0
22,65941,0.0
23,65942,0.0
24,65943,0.0
25,65944,0.0
26,65945,0.0
27,65946,0.0
28,65947,0.0
29,65948,0.0
30,65949,0.0
31,65950,0.0
32,65951,0.0
33,65952,0.0
34,65953,0.0
35,65954,0.0
36,65955,0.0
37,65956,0.0
38,65957,0.0
39,65958,0.0
40,65959,0.0
41,65960,0.0
42,65961,0.0
43,65962,11.4
44,65963,16.3
45,65964,17.4
46,65965,19.6
47,65966,21.2
48,65967,21.8
49,65968,22.5
50,65969,22.9
51,65970,24.2
52,65971,26.0
53,65972,27.1
54,65973,28.4
55,65974,28.7
56,65975,29.3
57,65976,29.4
58,65977,29.4
59,65978,29.3
60,65979,28.8
61,65980,28.2
62,65981,26.5
63,65982,25.1
64,65983,24.0
65,65984,23.6
66,65985,23.0
67,65986,23.6
68,65987,24.6
69,65988,24.7
70,65989,25.4
71,65990,25.4
72,65991,25.5
73,65992,25.5
