,时间,GPS车速
0,97693,0.4
1,97694,8.4
2,97695,11.8
3,97696,14.7
4,97697,18.9
5,97698,21.4
6,97699,23.7
7,97700,26.5
8,97701,29.2
9,97702,31.2
10,97703,33.2
11,97704,34.1
12,97705,36.4
13,97706,38.1
14,97707,40.5
15,97708,43.0
16,97709,44.4
17,97710,44.5
18,97711,45.6
19,97712,46.8
20,97713,47.8
21,97714,49.6
22,99141,80.9
23,99142,81.0
24,99143,81.0
25,99144,81.1
26,99145,81.2
27,99146,81.3
28,99147,81.4
29,99148,81.5
30,99149,81.6
31,99150,81.1
32,99151,80.8
33,99152,80.8
34,99153,80.8
35,99154,80.9
36,99155,81.0
37,99156,81.1
38,99157,80.7
39,99158,80.5
40,99159,80.5
41,99160,80.6
42,99161,80.6
43,99162,80.6
44,99163,80.7
45,99164,80.6
46,99165,80.5
47,99166,80.1
48,99167,80.0
49,99168,79.6
50,99169,79.5
51,99170,79.4
52,99171,79.2
53,99172,78.9
54,99173,78.8
55,99174,78.7
56,99175,78.4
57,99176,77.9
58,99177,77.8
59,99178,77.5
60,99179,77.1
61,99180,76.7
62,99181,76.3
63,99182,75.9
64,99183,75.5
65,99184,75.0
66,99185,74.7
67,99186,74.3
68,99187,74.0
69,99188,73.6
70,99189,73.5
71,99190,72.7
72,99191,72.2
73,99192,71.8
74,99193,71.4
75,99194,71.3
76,99195,71.2
77,99196,70.9
78,99197,70.8
79,99198,70.7
80,99199,70.5
81,99200,70.5
82,99201,70.4
83,99202,70.4
84,99203,70.4
85,99204,70.8
86,99205,70.8
87,99206,71.0
88,99207,70.9
89,99208,70.9
90,99209,70.9
91,99210,70.8
92,99211,70.9
93,99212,71.6
94,99213,71.3
95,99214,73.2
96,99215,74.2
97,99216,75.0
98,99217,76.1
99,99218,78.1
100,99219,78.9
101,99220,79.6
102,99221,79.2
103,99222,79.2
104,99223,80.0
105,99224,80.0
106,99225,79.7
107,99226,78.1
108,99227,77.3
109,99228,76.2
110,99229,76.3
111,99230,76.3
112,99231,76.7
113,99232,76.4
114,99233,75.6
115,99234,76.2
116,99235,76.7
117,99322,85.5
118,99323,85.4
119,99324,85.4
120,99325,85.3
121,99326,85.2
122,99327,85.1
123,99328,85.1
124,99329,85.1
125,99330,85.0
126,99331,84.5
127,99332,84.2
128,99333,84.3
129,99334,84.1
130,99335,83.2
131,99336,83.0
132,99337,82.7
133,99338,82.6
134,99339,82.2
135,99340,81.8
136,99341,81.8
137,99342,81.9
138,99343,82.0
139,99344,82.5
140,99345,82.6
141,99346,83.0
142,99347,83.1
143,99348,83.2
144,99349,83.1
145,99350,83.1
146,99351,81.9
147,99352,81.9
148,99353,81.6
149,99354,81.5
150,99355,81.2
151,99356,81.3
152,99357,81.2
153,99358,81.1
154,99359,80.6
155,99360,80.6
156,99361,80.6
157,99362,80.3
158,99363,79.1
159,99364,78.4
160,99365,79.1
161,99366,79.2
162,99367,78.8
163,99368,78.8
164,99369,78.7
165,99370,78.8
166,99371,78.6
167,99372,75.9
168,99373,75.8
169,99374,76.3
170,99375,76.4
171,99376,76.5
172,99377,76.5
173,99378,76.5
174,99379,76.7
175,99380,77.3
176,99381,76.9
177,99382,77.0
178,99383,77.5
179,99384,77.5
180,99385,77.5
181,99386,77.4
182,99387,77.5
183,99388,77.5
184,99389,77.8
185,99390,77.9
186,99391,78.5
187,99392,78.4
188,99393,78.5
189,99394,78.6
190,99395,79.0
191,99396,79.5
192,99397,79.4
193,99398,79.5
194,99399,80.1
195,99400,80.2
196,99401,80.1
197,99402,78.4
198,99403,77.2
199,99404,77.7
200,99405,77.7
201,99406,78.3
202,99407,77.6
203,99408,78.0
204,99409,80.0
205,99410,80.3
206,99411,81.0
207,99412,80.9
208,99413,80.0
209,99414,78.6
210,99415,78.1
211,99416,77.6
212,99417,76.9
213,99418,76.8
214,99419,77.1
215,99420,76.5
216,99421,76.4
217,99422,76.8
218,99423,76.8
219,99424,76.9
220,99425,76.3
221,99639,48.5
222,99640,48.4
223,99641,46.3
224,99642,46.5
225,99643,47.4
226,99644,46.6
227,99645,44.8
228,99646,44.3
229,99647,43.5
230,99648,42.7
231,99649,42.2
232,99650,40.6
233,99651,37.8
234,99652,34.2
235,99653,31.7
236,99654,33.0
237,99655,32.3
238,99656,31.2
239,99657,30.5
240,99658,25.5
241,99659,18.3
242,99660,14.5
243,99661,12.4
