,时间,GPS车速
0,373799,7.2
1,373800,0.1
2,373801,0.0
3,373802,0.0
4,373803,0.0
5,373804,0.0
6,373805,0.0
7,373806,0.0
8,373807,0.0
9,373808,0.0
10,373809,0.0
11,373810,5.6
12,373811,12.0
13,373812,15.1
14,373813,18.2
15,373814,21.9
16,373815,25.1
17,373816,28.0
18,373817,30.5
19,373818,32.2
20,373819,34.5
21,373820,36.1
22,373821,37.0
23,373822,37.7
24,373823,39.0
25,373824,40.8
26,373825,42.2
27,373826,43.3
28,373827,44.6
29,373828,45.5
30,373829,46.1
31,373830,46.5
32,373831,47.2
33,373832,47.3
34,373833,47.7
35,373834,47.9
36,373835,48.1
37,373836,49.2
38,373837,49.6
39,373838,50.0
40,373839,50.5
41,373840,51.2
42,373841,51.3
43,373842,52.4
44,373843,52.2
45,373844,53.5
46,373845,54.1
47,373846,54.6
48,373847,55.2
49,373848,55.7
50,373849,56.2
51,373850,56.6
52,373851,56.7
53,373852,55.8
54,373853,56.2
55,373854,56.9
56,373855,57.5
57,373856,58.0
58,373857,57.9
59,373858,59.4
60,373859,59.1
61,373860,59.5
62,373861,59.9
63,373862,60.3
64,373863,60.4
65,373864,60.3
66,373865,60.7
67,373866,60.8
68,373867,61.1
69,373868,61.1
70,373869,61.2
71,373870,61.4
72,373871,61.6
73,373872,61.5
74,373873,62.7
75,373874,63.7
76,373875,63.8
77,373876,64.2
78,373877,64.6
79,373878,65.2
80,373879,64.6
81,373880,63.9
82,373881,64.4
83,373882,62.7
84,373883,63.1
85,373884,63.0
86,373885,62.9
87,373886,63.0
88,373887,62.8
89,373888,64.0
90,373889,63.6
91,373890,62.8
92,373891,62.8
93,373892,61.6
94,373893,60.3
95,373894,59.1
96,373895,57.3
97,373896,58.5
98,373897,58.4
99,373898,58.3
100,373899,58.2
101,373900,57.9
102,373901,56.2
103,373902,54.7
104,373903,55.4
105,373904,55.8
106,373905,55.8
107,373906,55.9
108,373907,55.3
109,373908,55.7
110,373909,56.6
111,373910,57.1
112,373911,57.0
113,373912,57.1
114,373913,56.6
115,373914,56.0
116,373915,55.8
117,373916,55.7
118,373917,55.8
119,373918,55.5
120,373919,54.3
121,373920,54.2
122,373921,54.3
123,373922,53.9
124,373923,51.9
125,373924,50.6
126,373925,49.1
127,373926,46.5
128,373927,42.8
129,373928,38.1
130,373929,34.9
131,373930,33.1
132,373931,33.0
133,373932,33.4
134,373933,32.1
135,373934,28.6
136,373935,27.5
137,373936,26.9
138,373937,25.9
139,373938,24.9
140,373939,21.2
141,373940,21.8
142,373941,23.4
143,373942,26.2
144,373943,25.8
145,373944,29.7
146,373945,32.3
147,373946,33.6
148,373947,34.8
149,373948,37.0
150,373949,37.9
151,373950,38.0
152,373951,37.5
153,373952,37.5
154,373953,38.5
155,373954,39.4
156,373955,41.7
157,373956,42.2
158,373957,42.7
159,373958,43.6
160,373959,44.1
161,373960,44.5
162,373961,44.4
163,373962,44.4
164,373963,44.5
165,373964,45.2
166,373965,45.3
167,373966,45.3
168,373967,44.7
169,373968,44.0
170,373969,44.0
171,373970,43.1
172,373971,43.0
173,373972,43.0
174,373973,43.7
175,373974,44.5
176,373975,44.7
177,373976,47.4
178,373977,45.3
179,373978,44.2
180,373979,44.8
181,373980,44.4
182,373981,44.2
183,373982,43.2
184,373983,43.2
185,373984,43.1
186,373985,42.1
187,373986,38.2
188,373987,35.3
189,373988,33.7
190,373989,33.0
191,373990,34.2
192,373991,35.4
193,373992,37.7
194,373993,39.9
195,373994,41.5
196,373995,42.2
197,373996,43.8
198,373997,45.9
199,373998,45.4
200,373999,45.3
201,374000,46.0
202,374001,46.4
203,374002,47.3
204,374003,47.4
205,374004,46.6
206,374005,46.7
207,374006,46.3
208,374007,47.7
209,374008,48.4
210,374009,48.9
211,374010,49.2
212,374011,47.5
213,374012,45.9
214,374013,48.0
215,374014,47.1
216,374015,49.4
217,374016,50.4
218,374017,51.0
219,374018,51.7
220,374019,51.7
221,374020,51.2
222,374021,51.4
223,374022,51.6
224,374023,51.4
225,374024,51.8
226,374025,52.8
227,374026,52.7
228,374027,52.8
229,374028,52.9
230,374029,53.0
231,374030,53.0
232,374031,51.8
233,374032,52.5
234,374033,52.9
235,374034,52.5
236,374035,52.1
237,374036,52.3
238,374037,52.3
239,374038,50.3
240,374039,50.1
241,374040,49.4
242,374041,48.9
243,374042,48.1
244,374043,47.3
245,374044,46.3
246,374045,43.6
247,374046,42.4
248,374047,42.2
249,374048,42.3
250,374049,42.4
251,374050,42.5
252,374051,41.9
253,374052,40.9
254,374053,37.1
255,374054,29.6
256,374055,26.6
257,374056,21.1
258,374057,20.7
259,374058,21.5
260,374059,21.4
261,374060,20.6
262,374061,20.2
263,374062,18.0
264,374063,14.0
