时间,GPS车速
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,3.2
2253,5.6
2254,7.8
2255,10.2
2256,12.2
2257,13.1
2258,14.1
2259,15.8
2260,17.5
2261,18.9
2262,19.6
2263,20.3
2264,21.6
2265,23.2
2266,25.1
2267,27.8
2268,29.3
2269,31.0
2270,32.4
2271,32.4
2272,31.5
2273,30.4
2274,28.7
2275,27.5
2276,27.4
2277,26.4
2278,26.8
2279,26.8
2280,26.2
2281,27.0
2282,28.1
2283,28.8
2284,28.8
2285,29.5
2286,29.5
2287,26.7
2288,22.4
2289,20.4
2290,17.4
2291,14.8
2292,13.9
2293,14.4
2294,15.4
2295,17.7
2296,20.0
2297,23.3
2298,24.4
2299,26.9
2300,26.3
2301,25.1
2302,18.0
2303,9.5
2304,4.6
2305,4.0
2306,5.0
2307,5.9
2308,8.8
2309,11.6
2310,11.7
2311,10.5
2312,9.0
2313,7.8
2314,6.7
2315,6.2
2316,6.2
2317,5.2
2318,0.2
2319,0.2
2320,0.1
2321,0.0
