时间,GPS车速
478424,0.0
478425,0.0
478426,0.0
478427,0.0
478428,0.0
478429,0.0
478430,0.0
478431,0.0
478432,0.0
478433,0.0
478434,0.0
478435,0.0
478436,0.0
478437,0.0
478438,0.0
478439,0.0
478440,0.0
478441,0.0
478442,0.0
478443,0.0
478444,0.0
478445,0.0
478446,0.0
478447,0.0
478448,0.0
478449,0.0
478450,0.0
478451,0.0
478452,0.0
478453,0.0
478454,0.0
478455,0.0
478456,0.0
478457,0.0
478458,0.0
478459,0.0
478460,0.0
478461,0.0
478462,0.0
478463,0.0
478464,0.0
478465,0.0
478466,0.0
478467,0.0
478468,0.0
478469,0.0
478470,0.0
478471,0.0
478472,0.0
478473,0.0
478474,0.0
478475,0.0
478476,0.0
478477,0.0
478478,0.0
478479,0.0
478480,0.0
478481,0.0
478482,0.0
478483,0.0
478484,0.0
478485,0.0
478486,0.0
478487,0.0
478488,0.0
478489,0.0
478490,0.0
478491,0.0
478492,0.0
478493,0.0
478494,0.0
478495,0.0
478496,0.0
478497,0.0
478498,0.0
478499,0.0
478500,0.0
478501,0.0
478502,0.0
478503,0.0
478504,0.0
478505,0.0
478506,0.0
478507,0.0
478508,0.0
478509,0.0
478510,0.0
478511,0.0
478512,0.0
478513,0.0
478514,0.0
478515,0.0
478516,0.0
478517,0.0
478518,0.0
478519,0.0
478520,0.0
478521,11.4
478522,13.7
478523,15.3
478524,17.6
478525,17.7
478526,21.2
478527,22.8
478528,24.0
478529,24.1
478530,25.9
478531,28.1
478532,30.2
478533,31.0
478534,32.4
478535,33.8
478536,34.8
478537,34.8
478538,34.8
478539,33.6
478540,35.0
478541,35.2
478542,36.9
478543,36.5
478544,36.6
478545,36.5
478546,35.2
478547,36.2
478548,38.3
478549,39.0
478550,38.4
478551,41.2
478552,41.4
478553,41.4
478554,41.2
478555,40.1
478556,40.1
478557,40.9
478558,42.1
478559,43.2
478560,43.2
478561,43.3
478562,42.5
478563,42.4
478584,0.0
