,时间,GPS车速
0,66915,0.0
1,66916,0.0
2,66917,0.0
3,66918,0.0
4,66919,0.0
5,66920,0.0
6,66921,0.0
7,66922,0.0
8,66923,0.0
9,66924,0.0
10,66925,0.0
11,66926,0.0
12,66927,0.0
13,66928,0.0
14,66929,0.0
15,66930,0.0
16,66931,0.0
17,66932,0.0
18,66933,0.0
19,66934,0.0
20,66935,0.0
21,66936,0.0
22,66937,0.0
23,66938,0.0
24,66939,0.0
25,66940,0.0
26,66941,0.0
27,66942,0.0
28,66943,0.0
29,66944,0.0
30,66945,0.0
31,66946,0.0
32,66947,0.0
33,66948,0.0
34,66968,0.0
35,66969,0.0
36,66970,0.0
37,66971,0.0
38,66972,0.0
39,66973,0.0
40,66974,0.0
41,66975,0.0
42,66976,0.0
43,66977,0.0
44,66978,0.0
45,66979,0.0
46,66980,0.0
47,66981,0.0
48,66982,0.0
49,66983,0.0
50,66984,0.0
51,66985,0.0
52,66986,0.0
53,66987,0.0
54,66988,0.0
55,66989,0.0
56,66990,0.0
57,66991,0.0
58,66992,0.0
59,66993,0.0
60,66994,0.0
61,66995,0.0
62,66996,0.0
63,66997,0.0
64,66998,0.0
65,66999,0.0
66,67000,0.0
67,67001,0.0
68,67002,0.0
69,67003,0.0
70,67004,0.0
71,67005,0.0
72,67006,0.0
73,67007,0.0
74,67008,0.0
75,67009,0.0
76,67010,0.0
77,67011,0.0
78,67012,0.0
79,67013,0.0
80,67014,0.0
81,67015,0.0
82,67016,0.0
83,67017,0.0
84,67018,0.0
85,67019,0.0
86,67020,0.0
87,67021,0.0
88,67022,0.0
89,67023,0.0
90,67024,0.0
91,67025,0.0
92,67026,0.0
93,67027,0.0
94,67028,10.6
95,67029,13.5
96,67030,17.2
97,67031,19.4
98,67032,20.8
99,67033,21.6
100,67034,21.6
101,67035,22.6
102,67036,24.1
103,67037,25.4
104,67038,26.9
105,67039,28.8
106,67040,30.3
107,67041,30.3
108,67042,30.2
109,67043,31.3
110,67044,31.8
111,67045,32.4
112,67046,32.5
113,67047,34.2
114,67048,35.2
115,67049,35.8
116,67050,36.7
117,67051,36.7
118,67052,36.8
119,67053,36.9
120,67054,37.3
121,67055,38.0
122,67056,39.2
123,67057,38.7
124,67058,38.7
125,67059,39.0
126,67060,38.6
127,67061,38.7
128,67062,38.7
129,67063,39.4
130,67064,39.3
131,67065,38.6
132,67066,38.6
133,67067,38.5
134,67068,37.7
135,67069,38.2
136,67070,38.9
137,67071,39.2
138,67072,39.2
139,67073,39.2
140,67074,39.2
141,67075,39.4
142,67076,40.1
143,67077,40.4
144,67078,39.3
145,67079,39.4
146,67080,40.4
147,67081,40.5
148,67082,40.5
149,67083,40.5
150,67084,40.4
151,67085,40.7
152,67086,40.8
153,67087,40.8
154,67088,40.9
155,67089,41.8
156,67090,43.1
157,67091,43.4
158,67092,42.4
159,67093,41.8
160,67094,41.8
161,67095,42.6
162,67096,43.7
163,67097,43.8
164,67098,44.4
165,67099,44.4
166,67100,45.1
167,67101,45.1
168,67102,44.7
169,67103,45.7
170,67104,44.8
171,67105,44.2
172,67106,44.2
173,67107,44.8
174,67108,44.1
175,67109,43.2
176,67110,42.5
177,67111,42.4
178,67112,42.5
179,67113,43.2
180,67114,43.2
181,67115,43.8
182,67116,44.1
183,67117,43.4
184,67118,43.5
185,67119,43.5
186,67120,43.5
187,67121,44.2
188,67122,45.0
189,67123,45.3
190,67124,45.8
191,67125,46.9
192,67126,46.9
193,67127,47.0
194,67128,47.4
195,67129,48.0
196,67130,48.3
197,67131,47.4
198,67132,46.5
199,67133,46.9
200,67134,47.9
201,67135,48.7
202,67136,49.4
203,67137,49.7
204,67138,49.6
205,67139,49.8
206,67140,50.1
207,67141,49.7
208,67142,50.0
209,67143,50.0
210,67144,52.0
211,67145,51.3
212,67146,53.8
213,67147,54.5
214,67148,54.9
215,67149,55.2
216,67150,55.6
217,67151,56.1
218,67152,56.4
219,67153,56.4
220,67154,56.1
221,67155,56.4
222,67156,56.3
223,67157,56.2
224,67158,53.7
225,67159,53.0
226,67160,52.7
227,67161,51.8
228,67162,48.7
229,67163,46.7
230,67164,46.1
231,67165,45.7
232,67166,45.1
233,67167,44.6
234,67168,43.1
235,67169,40.9
236,67170,40.0
237,67171,38.2
238,67172,36.0
239,67173,34.8
240,67174,34.9
241,67175,34.8
242,67176,32.5
243,67177,31.2
244,67178,30.7
245,67179,31.3
246,67180,32.7
247,67181,33.5
248,67182,33.5
249,67183,34.7
250,67184,35.4
251,67185,36.4
252,67186,37.4
253,67187,38.0
254,67188,37.5
255,67189,37.4
256,67190,37.9
257,67191,38.7
258,67192,39.2
259,67193,39.7
260,67194,39.7
261,67195,40.1
262,67196,40.5
263,67197,40.8
264,67198,41.5
265,67199,42.1
266,67200,42.0
267,67201,41.5
268,67202,41.1
269,67203,41.0
270,67204,40.5
271,67205,41.0
272,67206,40.2
273,67207,39.9
274,67208,39.5
275,67209,39.9
276,67210,39.9
277,67211,38.5
278,67212,37.5
279,67213,36.7
280,67214,36.1
281,67215,36.0
282,67216,35.5
283,67217,35.1
284,67218,35.1
285,67219,35.0
286,67220,33.9
287,67221,26.7
288,67222,22.8
289,67223,21.5
290,67224,22.0
291,67225,22.6
292,67226,24.7
293,67227,26.7
294,67228,28.0
295,67229,29.5
296,67230,30.7
297,67231,30.7
298,67232,30.0
299,67233,30.0
300,67234,30.0
301,67235,31.1
302,67236,32.8
303,67237,34.7
304,67238,35.8
305,67239,37.1
306,67240,38.6
307,67241,37.7
308,67242,37.8
309,67243,38.0
310,67244,38.7
311,67245,39.2
312,67246,39.2
313,67247,39.2
314,67248,38.5
315,67249,35.6
316,67250,33.2
317,67251,31.5
318,67252,26.9
319,67253,22.0
320,67254,16.2
321,67255,13.2
322,67256,13.3
323,67257,15.8
324,67258,16.7
325,67259,18.3
326,67260,19.6
327,67261,21.1
328,67262,20.5
329,67263,19.5
330,67264,17.5
331,67265,13.4
