,时间,GPS车速
0,372788,9.2
1,372789,6.6
2,372790,5.0
3,372791,5.0
4,372792,4.4
5,372793,2.7
6,372794,1.7
7,372795,0.0
8,372796,0.0
9,372797,0.0
10,372798,0.0
11,372799,0.0
12,372800,0.0
13,372801,0.0
14,372802,0.0
15,372803,7.7
16,372804,14.2
17,372805,16.2
18,372806,18.3
19,372807,19.7
20,372808,18.7
21,372809,20.5
22,372810,21.8
23,372811,24.3
24,372812,26.6
25,372813,28.9
26,372814,30.7
27,372815,31.6
28,372816,32.9
29,372817,32.9
30,372818,32.9
31,372819,34.0
32,372820,34.8
33,372821,34.8
34,372822,35.4
35,372823,34.6
36,372824,34.5
37,372825,35.5
38,372826,35.5
39,372827,35.2
40,372828,35.2
41,372829,35.3
42,372830,34.9
43,372831,34.9
44,372832,34.6
45,372833,34.1
46,372834,33.1
47,372835,34.1
48,372836,34.0
49,372983,50.9
50,372984,50.4
51,372985,50.4
52,372986,47.9
53,372987,48.5
54,372988,47.7
55,372989,46.1
56,372990,46.7
57,372991,46.2
58,372992,49.3
59,372993,50.2
60,372994,50.5
61,372995,50.0
62,372996,51.0
63,372997,51.0
64,372998,51.1
65,372999,51.2
66,373000,51.2
67,373001,51.5
68,373002,51.5
69,373003,51.6
70,373004,52.1
71,373005,52.1
72,373006,49.3
73,373007,50.6
74,373008,49.6
75,373009,50.0
76,373010,49.5
77,373011,50.1
78,373012,49.1
79,373013,48.6
80,373014,47.2
81,373015,43.7
82,373016,42.2
83,373017,37.2
84,373018,30.2
85,373019,26.9
86,373020,25.8
87,373021,26.4
88,373022,27.7
89,373023,28.7
90,373024,30.3
91,373025,31.4
92,373026,32.3
93,373027,32.9
94,373028,33.9
95,373029,35.9
96,373030,35.9
97,373031,35.8
98,373032,36.4
99,373033,37.3
100,373034,38.7
101,373035,39.2
102,373036,40.1
103,373037,40.2
104,373038,40.1
105,373039,40.2
106,373040,40.6
107,373041,41.0
108,373042,40.9
109,373043,40.8
110,373044,40.8
111,373045,40.7
112,373046,40.3
113,373047,40.2
114,373048,39.8
115,373049,39.7
116,373050,39.3
117,373051,38.7
118,373052,37.7
119,373053,37.3
120,373054,37.3
121,373055,36.3
122,373056,37.9
123,373057,39.8
124,373058,41.4
125,373059,39.4
126,373060,37.2
127,373061,37.5
128,373062,37.6
