,时间,GPS车速
0,265607,8.2
1,265608,3.6
2,265609,2.6
3,265610,3.1
4,265611,3.0
5,265612,3.0
6,265613,3.8
7,265614,3.8
8,265615,2.4
9,265616,1.7
10,265617,1.7
11,265618,2.6
12,265619,3.5
13,265620,4.2
14,265621,4.3
15,265622,4.3
16,265623,4.2
17,265624,2.5
18,265625,1.4
19,265626,0.0
20,265627,0.0
21,265628,0.0
22,265629,0.0
23,265630,0.0
24,265631,0.0
25,265632,0.0
26,265633,0.0
27,265900,33.0
28,265901,34.0
29,265902,34.1
30,265903,34.8
31,265904,36.2
32,265905,36.0
33,265906,36.7
34,265907,36.8
35,265908,37.8
36,265909,38.1
37,265910,39.0
38,265911,40.0
39,265912,41.0
40,265913,42.8
41,265914,45.4
42,265915,45.1
43,265916,45.5
44,265917,47.2
45,265918,48.5
46,265919,49.8
47,265920,49.8
48,265921,49.7
49,265922,50.8
50,265923,52.0
51,265924,52.1
52,265925,52.1
53,265926,52.5
54,265927,52.7
55,265928,52.3
56,265929,52.4
57,265930,52.3
58,265931,51.6
59,265932,50.9
60,265933,50.9
61,265934,50.5
62,265935,50.4
63,265936,49.9
64,265937,47.2
65,265938,43.6
66,265939,41.6
67,265940,40.2
68,265941,40.2
69,265942,39.8
70,265943,39.1
71,265944,39.1
72,265945,40.5
73,265946,41.7
74,265947,43.0
75,265948,43.8
76,265949,43.9
77,265950,44.0
78,265951,44.0
79,265952,43.5
80,265953,42.5
81,265954,40.5
82,265955,38.8
83,265956,36.9
84,265957,35.6
85,265958,34.4
86,265959,30.8
87,265960,24.5
88,265961,17.4
89,265962,13.9
90,265963,13.2
91,265964,13.6
92,265965,14.0
93,265966,10.6
