时间,GPS车速
153538,0.0
153539,0.0
153540,0.0
153541,0.0
153542,0.0
153543,0.0
153544,0.0
153545,0.0
153546,0.0
153547,0.0
153548,0.0
153549,0.0
153550,0.0
153551,0.0
153552,0.0
153553,0.0
153554,0.0
153555,0.0
153556,0.0
153557,0.0
153558,0.0
153559,0.0
153560,0.0
153561,0.0
153562,0.0
153563,0.0
153564,0.0
153565,5.8
153566,10.3
153567,15.2
153568,19.6
153569,21.2
153570,22.0
153571,22.8
153572,22.9
153573,22.9
153574,23.0
153575,22.5
153576,19.6
153577,14.9
153578,11.1
153579,9.5
153580,10.5
153581,12.4
153582,13.8
153583,13.7
153584,13.8
153585,14.4
153586,15.4
153587,17.2
153588,17.3
153631,29.3
153632,30.2
153633,29.7
153634,27.0
153635,23.4
153636,20.2
153637,15.9
153638,14.2
153639,14.0
153640,13.2
153641,14.0
153642,12.4
153643,12.9
153644,14.9
153645,16.2
153646,18.3
153647,20.2
153648,20.1
153649,20.6
153650,19.8
153651,19.2
153652,17.9
153653,16.6
153654,16.2
153655,16.9
153656,17.0
153657,16.1
153658,16.0
153659,16.6
153660,18.7
153661,20.1
153662,22.0
153663,24.6
153664,26.3
153665,27.9
153666,29.6
153667,31.0
153668,31.0
153669,31.4
153670,32.1
153671,32.6
153672,34.4
153673,35.3
153674,36.2
153675,37.5
153676,37.5
153677,37.6
153678,37.6
153679,37.1
153680,36.5
153681,36.0
153682,35.2
153683,34.5
153684,34.5
153685,33.2
153686,32.0
153687,30.1
153688,28.2
153689,26.0
153690,24.8
153691,23.9
153692,23.1
153693,22.4
153694,20.0
153695,16.0
153696,9.9
153697,6.2
153698,0.2
153699,0.2
153700,0.2
153701,0.1
153702,0.0
