时间,GPS车速
341133,0.0
341134,0.0
341135,0.0
341136,0.0
341137,0.0
341138,0.0
341139,0.0
341140,0.0
341141,0.0
341142,0.0
341143,0.0
341144,0.0
341145,12.2
341146,15.8
341147,18.0
341148,20.7
341149,24.0
341150,25.5
341151,26.2
341152,27.4
341153,27.3
341154,27.8
341155,27.5
341156,28.7
341157,28.7
341158,29.7
341159,31.2
341160,31.3
341161,31.8
341162,31.2
341163,30.8
341164,30.1
341165,31.1
341166,29.6
341167,26.2
341168,22.7
341169,22.5
341170,20.1
341171,15.7
341172,12.5
341173,9.2
341174,9.8
341175,9.1
341176,11.5
341177,14.3
341178,13.8
341179,11.7
341180,10.8
341181,14.8
341182,13.0
341183,11.0
341184,9.2
341185,9.2
341186,13.4
341187,12.9
341188,7.7
341189,0.2
341190,0.2
341191,0.1
341192,0.0
