时间,GPS车速
391802,0.0
391803,0.0
391804,0.0
391805,0.0
391806,0.0
391807,0.0
391808,0.0
391809,0.0
391810,0.0
391811,0.0
391812,0.0
391813,0.0
391814,0.0
391815,0.0
391816,0.0
391817,0.0
391818,0.0
391819,0.0
391820,0.0
391821,2.9
391822,4.8
391823,6.7
391824,11.8
391825,14.9
391826,17.1
391827,19.7
391828,21.6
391829,24.2
391830,25.8
391831,26.8
391832,28.0
391833,28.9
391834,28.9
391835,28.5
391836,28.5
391837,28.5
391838,27.5
391839,28.3
391840,29.7
391841,30.9
391842,33.0
391843,33.9
391844,35.6
391845,37.0
391846,38.3
391847,39.2
391848,40.4
391849,40.9
391850,41.7
391851,42.2
391852,42.3
391853,42.9
391854,43.6
391855,44.0
391856,44.0
391857,44.1
391858,43.3
391859,43.4
391860,43.9
391861,44.3
391862,44.6
391863,45.0
391864,45.0
391865,43.9
391866,42.5
391867,40.6
391868,37.0
391869,30.9
391870,23.3
391871,17.9
391872,15.1
391873,9.7
391874,5.9
391875,9.6
391876,9.6
391877,14.4
391878,17.8
391879,21.5
391880,25.2
391881,28.0
391882,30.6
391883,32.5
391884,34.6
391885,35.5
391886,37.8
391887,40.3
391888,42.7
391889,45.1
391890,47.2
391891,49.0
391892,50.6
391893,52.3
391894,53.9
391895,55.4
391896,57.0
391897,58.5
391898,59.9
391899,61.1
391900,61.4
391901,61.4
391902,61.9
391903,61.8
391904,62.1
391905,62.0
391906,62.0
391907,59.4
391908,58.2
391909,57.1
391910,57.0
391911,57.2
391912,57.8
391913,58.2
391914,58.5
391915,58.1
391916,58.4
391917,55.5
391918,53.8
391919,52.1
391920,50.7
391921,50.4
391922,50.3
391923,50.2
391924,50.1
391925,49.3
391926,49.1
391927,47.4
391928,44.2
391929,39.7
391930,35.2
391931,30.3
391932,24.6
391933,18.3
391934,10.0
391935,0.0
