,时间,GPS车速
0,347194,8.5
1,347195,6.7
2,347196,5.2
3,347197,4.5
4,347198,4.1
5,347199,3.7
6,347200,3.8
7,347201,3.9
8,347202,4.0
9,347203,5.0
10,347204,5.4
11,347205,6.4
12,347206,8.9
13,347207,8.9
14,347208,11.0
15,347209,18.0
16,347210,19.8
17,347211,18.8
18,347212,17.7
19,347213,17.2
20,347214,18.2
21,347215,21.1
22,347216,23.5
23,347217,24.6
24,347218,24.7
25,347219,24.6
26,347220,23.5
27,347221,22.9
28,347222,22.8
29,347223,22.9
30,347224,24.1
31,347225,23.5
32,347226,22.4
33,347227,21.1
34,347228,19.5
35,347229,18.9
36,347230,17.1
37,347231,15.9
38,347232,15.6
39,347233,15.1
40,347234,12.6
41,347235,11.7
