,时间,GPS车速
0,501078,6.5
1,501079,0.3
2,501080,0.0
3,501081,0.0
4,501082,0.0
5,501083,0.0
6,501084,0.0
7,501085,0.0
8,501086,0.0
9,501087,0.0
10,501088,0.0
11,501089,0.0
12,501090,0.0
13,501091,0.0
14,501092,0.0
15,501093,0.0
16,501094,0.0
17,501095,0.0
18,501096,0.0
19,501097,0.0
20,501098,0.0
21,501099,0.0
22,501100,0.0
23,501101,0.0
24,501102,0.0
25,501103,0.0
26,501104,0.0
27,501105,0.0
28,501106,0.0
29,501107,0.0
30,501108,0.0
31,501109,0.0
32,501110,0.0
33,501111,0.0
34,501112,0.0
35,501113,0.0
36,501114,0.0
37,501115,0.0
38,501116,0.0
39,501117,0.0
40,501118,0.0
41,501119,0.0
42,501120,6.2
43,501121,11.3
44,501122,14.3
45,501123,18.0
46,501124,20.5
47,501125,22.2
48,501126,22.9
49,501127,23.9
50,501128,25.5
51,501129,27.0
52,501130,28.4
53,501131,29.8
54,501132,31.6
55,501133,32.3
56,501134,31.7
57,501135,29.4
58,501136,26.6
59,501137,24.7
60,501138,24.1
61,501139,24.0
62,501140,25.6
63,501141,25.9
64,501142,26.0
65,501143,27.2
66,501144,28.2
67,501145,30.0
68,501146,31.0
69,501147,31.0
70,501148,32.1
71,501149,32.8
72,501150,33.0
73,501151,33.7
74,501152,34.7
75,501153,35.9
76,501154,35.8
77,501155,36.3
78,501156,36.7
79,501157,37.5
80,501158,39.2
81,501159,40.6
82,501160,42.3
83,501161,43.1
84,501162,43.5
85,501163,42.3
86,501164,42.3
87,501165,41.0
88,501166,39.4
89,501167,39.0
90,501168,39.0
91,501169,39.6
92,501170,37.3
93,501171,36.8
94,501172,36.8
95,501173,38.2
96,501174,37.7
97,501175,34.8
98,501176,30.2
99,501177,27.2
100,501178,25.0
101,501179,22.9
102,501180,20.1
