,时间,GPS车速
0,341702,7.7
1,341703,6.0
2,341704,7.0
3,341705,6.5
4,341706,4.0
5,341707,3.4
6,341708,3.9
7,341709,5.1
8,341710,5.6
9,341711,6.0
10,341712,4.6
11,341713,3.8
12,341714,2.4
13,341715,0.0
14,341716,0.0
15,341717,0.0
16,341718,0.0
17,341719,0.0
18,341720,0.0
19,341721,0.0
20,341722,0.0
21,341723,0.0
22,341724,0.0
23,341725,0.0
24,341726,0.0
25,341727,0.0
26,341728,0.0
27,341729,0.0
28,341730,0.0
29,341731,0.0
30,341732,0.0
31,341733,0.0
32,341734,0.0
33,341735,0.0
34,341736,0.0
35,341737,0.0
36,341738,0.0
37,341739,0.0
38,341740,0.0
39,341741,0.0
40,341742,0.0
41,341743,0.0
42,341744,0.0
43,341745,0.0
44,341746,0.0
45,341747,0.0
46,341748,0.0
47,341749,2.7
48,341750,3.8
49,341751,4.4
50,341752,4.7
51,341753,5.8
52,341754,8.2
53,341755,10.6
54,341756,10.6
55,341757,12.8
56,341758,13.6
57,341759,15.3
58,341760,16.6
59,341761,18.1
60,341762,18.6
61,341763,19.4
62,341764,19.3
63,341765,19.4
64,341766,19.5
65,341767,20.1
66,341768,20.0
67,341769,22.1
68,341770,24.0
69,341771,24.9
70,341772,26.7
71,341773,25.9
72,341774,26.4
73,341775,23.8
74,341776,21.0
75,341777,16.0
