时间,GPS车速
253563,0.0
253564,0.0
253565,0.0
253566,0.0
253567,0.0
253568,0.0
253569,0.0
253570,0.0
253571,0.0
253572,0.0
253573,0.0
253574,0.0
253575,0.0
253576,0.0
253577,6.6
253578,11.5
253579,16.2
253580,17.9
253581,18.5
253582,18.5
253583,19.8
253584,21.3
253585,22.9
253586,24.2
253587,23.6
253588,23.9
253589,23.5
253590,22.9
253591,21.3
253592,18.5
253593,16.4
253594,15.9
253595,15.7
253596,15.2
253597,14.7
253598,14.0
253599,13.1
253600,12.4
253601,12.8
253602,13.1
253603,13.5
253604,13.0
253605,12.0
253606,11.9
253607,11.3
253608,10.1
253609,9.0
253610,8.5
253611,7.2
253612,6.2
253613,5.6
253614,5.1
253615,3.1
253616,2.2
253617,1.6
253618,0.0
