,时间,GPS车速
0,352453,9.8
1,352454,5.8
2,352455,4.0
3,352456,0.0
4,352457,0.0
5,352458,0.0
6,352459,0.0
7,352460,0.0
8,352461,0.0
9,352462,0.0
10,352463,0.0
11,352464,0.0
12,352465,0.0
13,352466,0.0
14,352467,0.0
15,352468,0.0
16,352469,0.0
17,352470,0.0
18,352471,0.0
19,352472,0.0
20,352473,0.0
21,352474,0.0
22,352475,0.0
23,352476,0.0
24,352477,0.0
25,352478,0.0
26,352479,0.0
27,352480,0.0
28,352481,0.0
29,352482,0.0
30,352483,0.0
31,352484,0.0
32,352485,0.0
33,352486,0.0
34,352487,0.0
35,352488,0.0
36,352489,0.0
37,352490,0.0
38,352491,0.0
39,352492,0.0
40,352493,0.0
41,352494,0.0
42,352495,0.0
43,352496,0.0
44,352497,0.0
45,352498,0.0
46,352499,0.0
47,352500,0.0
48,352501,0.0
49,352502,0.0
50,352503,0.0
51,352504,0.0
52,352505,0.0
53,352506,0.0
54,352507,0.0
55,352508,0.0
56,352509,0.0
57,352510,0.0
58,352511,0.0
59,352512,0.0
60,352513,0.0
61,352514,0.0
62,352515,0.0
63,352516,0.0
64,352517,0.0
65,352518,0.0
66,352519,0.0
67,352520,0.0
68,352521,0.0
69,352522,0.0
70,352523,0.0
71,352524,0.0
72,352525,0.0
73,352526,0.0
74,352527,0.0
75,352528,0.0
76,352529,0.0
77,352530,0.0
78,352531,0.0
79,352532,0.0
80,352533,0.0
81,352534,0.0
82,352535,0.0
83,352536,0.0
84,352537,0.0
85,352538,0.0
86,352539,0.0
87,352540,10.2
88,352541,11.8
89,352542,13.6
90,352543,16.2
91,352544,19.4
92,352545,18.3
93,352546,19.2
94,352547,20.7
95,352548,22.4
96,352549,22.4
97,352550,23.6
98,352551,24.9
99,352552,26.7
100,352553,28.1
101,352554,30.3
102,352555,32.7
103,352556,31.4
104,352557,30.2
105,352558,30.3
106,352559,31.2
107,352560,32.4
108,352561,33.4
109,352562,34.5
110,352563,35.7
111,352564,36.5
112,352565,37.8
113,352566,37.2
114,352567,37.2
115,352568,37.1
116,352569,37.1
117,352570,37.2
118,352571,37.3
119,352572,37.9
120,352573,38.0
121,352574,38.7
122,352575,39.1
123,352576,39.7
124,352577,40.2
125,352578,40.6
126,352579,40.6
127,352580,40.6
128,352581,40.9
129,352582,40.4
130,352583,40.0
131,352584,39.9
132,352585,40.3
133,352586,41.2
134,352587,40.7
135,352588,41.2
136,352589,41.3
137,352590,42.0
138,352591,43.0
139,352592,43.7
140,352593,45.0
141,352594,45.0
142,352595,44.6
143,352596,45.0
144,352597,45.0
145,352598,45.1
146,352599,46.3
147,352600,44.7
148,352601,42.7
149,352602,41.9
150,352603,41.6
151,352604,42.0
152,352605,40.8
153,352606,40.0
154,352607,37.5
155,352608,35.2
156,352609,34.2
157,352610,34.9
158,352611,36.2
159,352612,37.9
160,352613,39.2
161,352614,41.0
162,352615,42.6
163,352616,44.7
164,352617,42.7
165,352618,41.9
166,352619,42.8
167,352620,42.9
168,352621,43.4
169,352622,44.2
170,352623,44.3
171,352624,45.6
172,352625,46.4
173,352626,47.2
174,352627,48.0
175,352628,48.5
176,352629,48.9
177,352630,49.2
178,352631,48.5
179,352632,47.2
180,352633,46.3
181,352634,43.3
