时间,GPS车速
42648,0.0
42649,0.0
42650,0.0
42651,0.0
42652,0.0
42653,0.0
42654,0.0
43197,26.7
43198,27.5
43199,28.8
43200,29.7
43201,30.5
43202,30.4
43203,31.6
43204,30.8
43205,31.9
43206,33.5
43207,34.2
43208,34.7
43209,33.9
43210,32.2
43211,27.9
43212,23.3
43213,21.3
43214,21.9
43215,24.3
43216,27.5
43217,28.3
43218,29.2
43219,30.7
43220,31.9
43221,32.0
43222,31.3
43223,28.3
43224,23.8
43225,21.7
43226,22.7
43227,24.0
43228,26.3
43229,27.4
43230,29.2
43231,30.4
43232,32.6
43233,35.2
43234,35.4
43235,36.1
43236,37.6
43237,40.3
43238,41.7
43239,42.2
43240,43.2
43241,43.2
43242,43.8
43243,43.9
43244,44.0
43245,44.9
43246,45.0
43247,45.3
43248,45.8
43249,46.5
43250,46.6
43251,48.3
43252,48.2
43253,48.1
43254,48.2
43255,48.3
43256,48.5
43257,48.4
43258,49.9
43259,49.2
43260,49.7
43261,50.7
43262,50.5
43263,50.7
43264,51.5
43265,50.9
43266,51.4
43267,51.3
43268,51.3
43269,51.2
43270,50.5
43271,50.9
43272,51.3
43273,50.7
43274,50.8
43275,51.4
43276,51.9
43277,52.3
43278,52.8
43279,52.8
43280,53.2
43281,53.2
43282,51.8
43283,50.9
43284,49.5
43285,48.0
43286,46.9
43287,45.5
43288,44.1
43289,40.6
43290,39.7
43291,39.6
43292,41.7
43293,41.7
43294,43.4
43295,44.2
43296,43.5
43297,45.0
43298,46.3
43299,47.1
43300,48.2
43301,49.0
43302,49.7
43303,49.7
43304,50.5
43305,50.6
43306,50.6
43307,49.3
43308,48.2
43309,47.8
43310,48.7
43311,48.0
43312,48.0
43313,52.4
43314,52.4
43315,52.3
43316,52.8
43317,53.5
43318,53.6
43319,51.4
43320,52.1
43321,52.5
43322,53.0
43323,53.5
43324,53.1
43325,55.4
43326,55.4
43327,55.3
43328,55.6
43329,55.8
43330,54.6
43331,54.3
43332,54.6
43333,54.3
43334,50.8
43335,50.3
43336,51.3
43337,50.4
43338,52.5
43339,51.2
43340,51.9
43341,54.7
43342,53.5
43343,53.8
43344,53.8
43345,53.3
43346,53.2
43347,53.1
43348,53.0
43349,52.8
43350,51.5
43351,51.4
43352,49.8
43353,48.7
43354,48.6
43355,49.6
43356,48.7
43357,50.9
43358,50.8
43359,50.7
43360,49.3
43361,46.2
43362,40.8
43363,36.3
43364,31.7
43365,25.7
43366,20.8
43367,11.2
43368,4.7
43369,0.0
