时间,GPS车速
468760,0.0
468761,0.0
468762,0.0
468763,4.5
468764,5.0
468765,6.1
468766,10.1
468767,15.5
468768,19.2
468769,21.1
468770,22.0
468771,23.0
468772,23.1
468773,22.8
468774,21.8
468775,21.8
468776,20.8
468777,22.0
468778,22.4
468779,24.1
468780,25.6
468781,26.5
468782,27.2
468783,28.2
468784,29.2
468785,30.1
468786,30.4
468787,30.0
468788,30.7
468789,31.2
468790,30.7
468791,29.8
468792,29.1
468793,29.2
468794,29.8
468795,30.1
468796,30.6
468797,30.6
468798,29.6
468799,29.3
468800,28.8
468801,28.4
468802,28.4
468803,22.8
468804,15.4
468805,8.4
468806,5.2
468807,5.2
468808,5.8
468809,6.1
468810,6.6
468811,7.7
468812,8.2
468813,8.1
468814,9.7
468815,11.4
468816,12.5
468817,14.1
468818,15.1
468819,15.9
468820,16.0
468821,15.9
468822,15.9
468823,16.0
468824,15.2
468825,13.1
468826,10.5
468827,6.0
468828,4.7
468829,4.7
468830,6.6
468831,8.7
468832,10.6
468833,12.9
468834,13.5
468835,13.0
468836,12.9
468837,11.1
468838,7.0
468839,0.3
468840,0.3
468841,0.2
468842,0.3
468843,0.4
468844,0.4
468845,0.2
468846,0.0
