,时间,GPS车速
0,401978,6.8
1,401979,0.2
2,401980,0.1
3,401981,0.0
4,401982,0.0
5,401983,0.0
6,401984,0.0
7,401985,0.0
8,401986,0.0
9,401987,0.0
10,401988,0.0
11,401989,4.5
12,401990,5.1
13,401991,9.5
14,401992,15.7
15,401993,18.0
16,401994,19.8
17,401995,23.1
18,401996,25.9
19,401997,28.4
20,401998,28.3
21,401999,29.7
22,402000,31.6
23,402001,33.5
24,402002,35.2
25,402003,36.8
26,402004,38.6
27,402005,40.2
28,402006,41.1
29,402007,41.1
30,402008,41.7
31,402009,42.7
32,402010,43.9
33,402011,44.6
34,402012,45.9
35,402013,47.1
36,402014,48.3
37,402015,48.7
38,402016,47.8
39,402017,47.8
40,402018,48.6
41,402019,49.0
42,402020,49.6
43,402021,49.6
44,402022,49.2
45,402023,48.9
46,402024,49.3
47,402025,49.3
48,402026,49.2
49,402027,49.2
50,402028,49.1
51,402029,49.0
52,402030,49.0
53,402031,49.5
54,402032,49.2
55,402033,48.8
56,402034,48.7
57,402035,49.0
58,402036,48.1
59,402037,48.0
60,402038,47.0
61,402039,46.2
62,402040,45.4
63,402041,45.3
64,402042,45.1
65,402043,44.5
66,402044,44.8
67,402045,44.7
68,402046,44.6
69,402047,44.7
70,402048,44.7
71,402049,43.9
72,402050,43.4
73,402051,43.0
74,402052,42.4
75,402053,43.2
76,402054,41.7
77,402055,41.8
78,402056,41.8
79,402057,40.6
80,402058,39.1
81,402059,40.1
82,402060,40.7
83,402061,42.3
84,402062,43.2
85,402063,43.8
86,402064,43.8
87,402065,43.7
88,402066,43.1
89,402067,43.0
90,402068,44.0
91,402069,44.9
92,402070,46.4
93,402071,47.5
94,402072,48.3
95,402073,48.8
96,402074,49.7
97,402075,50.9
98,402076,51.6
99,402077,52.4
100,402078,53.5
101,402079,53.7
102,402080,53.7
103,402081,54.1
104,402082,54.1
105,402083,54.2
106,402084,52.7
107,402085,51.9
108,402086,51.5
109,402087,50.9
110,402088,50.7
111,402089,48.3
112,402090,46.6
113,402091,46.5
114,402092,45.0
115,402093,44.3
116,402094,44.3
117,402095,44.6
118,402096,45.5
119,402097,46.4
120,402098,46.6
121,402099,47.2
122,402100,47.7
123,402101,48.1
124,402102,48.2
125,402103,48.4
126,402104,48.8
127,402105,49.8
128,402106,50.6
129,402107,50.4
130,402108,50.8
131,402109,50.4
132,402110,50.9
133,402111,51.4
134,402112,51.5
135,402113,51.4
136,402114,50.3
137,402115,50.2
138,402116,49.1
139,402117,48.0
140,402118,46.0
141,402119,44.2
142,402120,41.2
143,402121,34.8
144,402122,33.9
145,402123,32.0
146,402124,30.7
147,402125,31.0
148,402126,32.8
149,402127,34.6
150,402128,37.0
151,402129,38.6
152,402130,40.7
153,402131,42.6
154,402132,44.8
155,402133,45.4
156,402134,45.9
157,402135,46.7
158,402136,48.4
159,402137,49.5
160,402176,43.5
161,402177,44.0
162,402178,44.3
163,402179,44.2
164,402180,44.6
165,402181,44.7
166,402182,45.1
167,402183,45.2
168,402184,45.1
169,402185,45.2
170,402186,46.4
171,402187,47.4
172,402188,48.0
173,402189,49.1
174,402190,49.7
175,402191,49.7
176,402192,48.8
177,402193,48.1
178,402194,47.1
179,402195,47.5
180,402196,44.7
181,402197,44.1
182,402198,43.4
183,402199,44.1
184,402200,43.2
185,402201,43.6
186,402202,44.6
187,402203,44.7
188,402204,44.6
189,402205,44.9
190,402206,45.5
191,402207,45.4
192,402208,45.4
193,402209,44.7
194,402210,44.7
195,402211,45.0
196,402212,44.4
197,402213,43.2
198,402214,42.4
199,402215,41.5
200,402216,41.2
201,402217,39.9
202,402218,37.0
203,402219,32.2
204,402220,26.9
205,402221,21.7
206,402222,17.4
207,402223,13.6
