时间,GPS车速
32301,0.0
32302,0.0
32303,0.0
32304,0.0
32305,0.0
32306,0.0
32307,0.0
32308,0.0
32309,0.0
32310,0.0
32311,0.0
32312,0.0
32313,0.0
32314,0.0
32315,0.0
32316,0.0
32317,0.0
32318,0.0
32319,0.0
32320,0.0
32321,0.0
32322,0.0
32323,0.0
32324,0.0
32325,0.0
32326,0.0
32327,0.0
32328,0.0
32329,0.0
32330,0.0
32331,0.0
32332,0.0
32333,0.0
32334,0.0
32335,0.0
32336,0.0
32337,0.0
32338,0.0
32339,0.0
32340,0.0
32341,0.0
32342,0.0
32343,0.0
32344,0.0
32345,0.0
32346,0.0
32347,0.0
32348,6.4
32349,14.2
32350,17.1
32351,18.0
32352,19.7
32353,21.6
32354,23.3
32355,25.0
32356,27.6
32357,30.9
32358,32.3
32359,33.5
32360,34.0
32361,34.6
32362,36.3
32363,36.8
32364,37.5
32365,37.1
32366,37.3
32367,38.2
32368,39.2
32369,42.1
32370,43.3
32371,43.4
32372,44.7
32373,45.7
32374,46.3
32375,46.8
32376,48.2
32377,48.8
32378,49.3
32379,49.6
32380,50.6
32381,51.3
32382,51.6
32383,51.8
32384,53.5
32385,53.6
32386,53.1
32387,53.7
32388,53.8
32389,54.1
32390,54.2
32391,54.8
32392,54.4
32393,54.5
32394,54.9
32395,55.0
32396,55.4
32397,56.0
32398,56.0
32399,55.9
32400,55.9
32401,55.6
32402,55.5
32403,55.3
32404,55.3
32405,55.3
32406,54.9
32407,55.0
32408,55.0
32409,55.0
32410,55.9
32411,55.6
32412,55.7
32413,55.8
32414,56.1
32415,56.3
32416,56.7
32417,56.7
32418,53.0
32419,50.0
32420,49.5
32421,49.7
32422,48.4
32423,50.5
32424,51.8
32425,51.5
32426,52.1
32427,52.0
32428,47.5
32429,38.2
32430,35.2
32431,35.5
32432,37.6
32433,40.0
32434,42.2
32435,44.0
32436,45.8
32437,47.5
32438,48.2
32439,48.7
32440,49.4
32441,50.3
32442,50.9
32443,47.8
32444,39.6
32445,34.3
32446,33.7
32447,36.0
32448,39.4
32449,41.7
32450,43.0
32451,44.2
32452,45.6
32453,46.6
32454,47.6
32455,48.6
32456,48.9
32457,48.5
32458,48.5
32459,48.8
32460,48.7
32461,48.8
32462,50.6
32463,51.5
32464,52.1
32465,52.0
32466,52.6
32467,52.9
32468,52.9
32469,53.5
32470,54.5
32471,54.2
32472,54.8
32473,54.5
32474,54.9
32475,55.5
