时间,GPS车速
437943,9.1
437944,6.7
437945,4.5
437946,2.9
437947,1.8
437948,0.0
437949,0.0
437950,0.0
437951,0.0
437952,7.0
437953,11.0
437954,14.3
437955,16.6
437956,18.7
437957,22.2
437958,25.1
437959,26.2
437960,27.9
437961,29.9
437962,31.7
437963,32.9
437964,33.9
437965,35.9
437966,37.8
437967,39.6
437968,41.1
437969,41.2
437970,42.8
437971,43.3
437972,44.1
437973,45.6
437974,46.8
437975,46.9
437976,48.1
437977,48.3
437978,50.7
437979,50.7
437980,51.7
437981,51.7
437982,52.4
437983,53.4
437984,53.4
437985,54.3
437986,55.5
437987,56.4
437988,56.5
437989,57.8
437990,58.9
437991,59.2
437992,59.6
437993,59.9
437994,60.3
437995,61.3
437996,62.3
437997,63.2
437998,63.7
437999,63.3
438000,63.7
438001,64.0
438002,64.5
438003,64.9
438004,65.0
438005,65.0
438006,65.1
438007,64.7
438008,64.2
438009,64.2
438010,64.2
438011,64.2
438012,64.4
438013,64.3
438014,64.8
438015,65.3
438016,65.2
438017,65.3
438018,65.5
438019,65.7
438020,65.8
438021,66.8
438022,66.7
438023,66.8
438024,66.3
438025,66.3
438026,66.3
438027,65.7
438028,65.7
438029,65.7
438030,65.5
438031,65.3
438032,61.5
438033,61.3
438034,61.3
438035,61.2
438036,60.8
438037,60.1
438038,60.2
438039,60.2
438040,59.9
438041,59.7
438042,58.0
438043,57.2
438044,56.6
438045,56.5
438046,54.1
438047,52.8
438048,50.9
438049,47.8
438050,45.0
438051,44.2
438052,43.4
438053,44.0
438054,44.5
438055,45.1
438056,46.7
438057,48.0
438058,50.1
438059,51.9
438060,53.2
438061,51.2
438062,46.8
438063,41.0
438064,38.2
438065,37.0
438066,41.1
438067,43.0
438068,44.8
438069,45.5
438070,45.4
438071,45.9
438889,33.7
438890,35.1
438891,34.1
438892,30.9
438893,29.6
438894,31.2
438895,32.2
438896,33.5
438897,34.5
438898,35.7
438899,36.7
438900,37.4
438901,37.0
438902,38.0
438903,39.5
438904,40.9
438905,41.6
438906,41.8
438907,42.7
438908,43.0
438909,42.7
438910,42.0
438911,41.7
438912,41.3
438913,40.6
438914,40.2
438915,39.5
438916,39.1
438917,38.1
438918,37.0
438919,35.5
438920,33.7
438921,31.6
438922,26.7
438923,21.0
438924,15.8
