时间,GPS车速
380551,9.3
380552,5.8
380553,3.6
380554,0.1
380555,0.0
380556,0.0
380557,0.0
380558,0.0
380559,0.0
380560,0.0
380561,0.0
380562,0.0
380563,0.0
380564,0.0
380565,0.0
380566,0.0
380567,0.0
380568,0.0
380569,0.0
380570,0.0
380571,0.0
380572,0.0
380573,0.0
380574,0.0
380575,0.0
380576,0.0
380577,0.0
380578,0.0
380579,0.0
380580,0.0
380581,0.0
380582,0.0
380583,5.0
380584,10.3
380585,13.0
380586,16.0
380587,18.0
380588,18.0
380589,20.7
380590,21.3
380591,22.6
380592,22.6
380593,23.5
380594,23.2
380595,23.2
380596,20.8
380597,19.0
380598,16.5
380599,17.7
380600,21.4
380601,24.7
380602,26.0
380603,27.3
380604,28.3
380605,28.9
380606,28.2
380607,29.0
380608,30.1
380609,32.5
380610,32.5
380611,32.8
380612,34.0
380613,34.6
380614,33.7
380615,33.2
380616,31.7
380617,29.6
380618,28.7
380619,28.2
380620,28.1
380621,28.8
380622,28.8
380623,29.8
380624,29.8
380625,26.6
380626,24.1
380627,19.9
380628,16.8
380629,15.4
380630,15.3
380631,17.3
380632,20.1
380633,23.2
380634,23.1
380635,21.1
380636,14.8
