,时间,GPS车速
0,342188,8.9
1,342189,7.1
2,342629,0.0
3,342630,0.0
4,342631,0.0
5,342632,0.0
6,342633,0.0
7,342634,0.0
8,342635,0.0
9,342636,0.0
10,342637,0.0
11,342638,0.0
12,342639,0.0
13,342640,0.0
14,342641,0.0
15,342642,0.0
16,342643,0.0
17,342644,0.0
18,342645,0.0
19,342646,0.0
20,342647,0.0
21,342648,0.0
22,342649,0.0
23,342650,0.0
24,342651,0.0
25,342652,0.0
26,342653,0.0
27,342654,0.0
28,342655,0.0
29,342656,0.0
30,342657,0.0
31,342658,0.0
32,342659,0.0
33,342660,0.0
34,342661,0.0
35,342662,0.0
36,342663,0.0
37,342664,0.0
38,342665,0.0
39,342666,0.0
40,342667,0.0
41,342668,0.0
42,342669,0.0
43,342670,0.0
44,342671,0.0
45,342672,0.0
46,342673,0.0
47,342674,0.0
48,342675,0.0
49,342676,4.9
50,342677,4.7
51,342678,3.9
52,342679,3.3
53,342680,2.9
54,342681,2.5
55,342682,2.2
56,342683,2.0
57,342684,1.9
58,342685,2.0
59,342686,1.7
60,342687,2.2
61,342688,3.4
62,342689,5.0
63,342690,7.1
64,342691,9.1
65,342692,10.9
66,342693,10.9
67,342694,11.9
68,342695,15.4
69,342696,18.2
70,342697,19.5
71,342698,19.4
72,342699,18.6
73,342700,18.6
74,342701,16.0
75,342702,13.8
76,342703,16.4
77,342704,19.4
78,342705,20.3
79,342706,21.0
80,342707,22.0
81,342708,23.0
82,342709,25.2
83,342710,26.5
84,342711,26.8
85,342712,25.1
86,342713,22.5
87,342714,20.6
88,342715,17.5
89,342716,13.0
90,342717,10.3
