时间,GPS车速
468728,9.8
468729,8.1
468730,9.3
468731,7.8
468732,5.1
468733,0.1
468734,0.0
468735,0.0
468736,0.0
468737,0.0
468738,0.0
468739,0.0
468740,0.0
468741,0.0
468742,0.0
468743,0.0
468744,0.0
468745,0.0
468746,0.0
468747,0.0
468748,0.0
468749,0.0
468750,0.0
468751,0.0
468752,0.2
468753,0.2
468754,0.2
468755,0.0
468756,0.0
468757,5.0
468758,5.6
468759,1.8
468760,0.0
468761,0.0
468762,0.0
468763,4.5
468764,5.0
468765,6.1
468766,10.1
468767,15.5
468768,19.2
468769,21.1
468770,22.0
468771,23.0
468772,23.1
468773,22.8
468774,21.8
468775,21.8
468776,20.8
468777,22.0
468778,22.4
468779,24.1
468780,25.6
468781,26.5
468782,27.2
468783,28.2
468784,29.2
468785,30.1
468786,30.4
468787,30.0
468788,30.7
468789,31.2
468790,30.7
468791,29.8
468792,29.1
468793,29.2
468794,29.8
468795,30.1
468796,30.6
468797,30.6
468798,29.6
468799,29.3
468800,28.8
468801,28.4
468802,28.4
468803,22.8
468804,15.4
