,时间,GPS车速
0,393750,7.5
1,393751,5.5
2,393752,0.2
3,393753,0.1
4,393754,0.0
5,393755,0.0
6,393756,0.0
7,393757,0.0
8,393758,0.0
9,393759,0.0
10,393760,0.0
11,393761,0.0
12,393762,0.0
13,393763,0.0
14,393764,0.0
15,393765,6.2
16,393766,9.8
17,393767,13.1
18,393768,15.2
19,393769,16.8
20,393770,17.4
21,393771,18.4
22,393772,20.4
23,393773,22.4
24,393774,23.6
25,393775,26.7
26,393776,25.5
27,393777,26.1
28,393778,27.3
29,393779,28.5
30,393780,28.6
31,393781,28.6
32,393782,29.5
33,393783,29.9
34,393784,31.1
35,393785,32.1
36,393786,32.2
37,393787,32.0
38,393788,30.9
39,393789,30.1
40,393790,28.7
41,393791,24.9
42,393792,16.4
