,时间,GPS车速
0,193321,6.4
1,193322,3.7
2,193323,0.2
3,193324,0.1
4,193325,0.0
5,193326,0.0
6,193327,0.0
7,193328,0.0
8,193329,0.0
9,193330,0.0
10,193331,0.0
11,193332,0.0
12,193333,0.0
13,193334,0.0
14,193335,0.0
15,193336,0.0
16,193337,0.0
17,193338,0.0
18,193339,0.0
19,193340,0.0
20,193341,0.0
21,193342,0.0
22,193343,0.0
23,193344,0.0
24,193345,5.4
25,193346,10.4
26,193347,14.3
27,193348,16.2
28,193349,19.3
29,193350,21.6
30,193351,24.0
31,193352,25.3
32,193353,25.9
33,193354,26.1
34,193355,26.7
35,193356,27.3
36,193357,26.8
37,193358,25.1
38,193359,23.9
39,193360,22.3
40,193361,21.7
41,193362,20.7
42,193363,20.8
43,193364,23.9
44,193365,26.1
45,193366,28.2
46,193367,30.1
47,193368,31.9
48,193369,33.8
49,193370,36.2
50,193371,37.8
51,193372,38.5
52,193373,38.3
53,193374,39.3
54,193375,40.9
55,193376,42.2
56,193377,43.6
57,193378,44.9
58,193379,46.1
59,193380,47.6
60,193381,48.9
61,193382,50.0
62,193383,50.2
63,193384,51.3
64,193385,52.4
65,193386,53.4
66,193387,54.3
67,193388,55.2
68,193389,55.4
69,193390,55.8
70,193391,56.0
71,193392,52.7
72,193393,52.6
73,193394,52.1
74,193395,51.8
75,193396,51.3
76,193397,50.3
77,193398,48.4
78,193399,44.7
79,193400,41.4
80,193401,39.0
81,193402,35.0
82,193403,31.2
83,193404,27.7
84,193405,23.7
85,193406,19.2
86,193407,15.5
87,193408,12.7
88,193409,11.9
89,193410,11.2
