时间,GPS车速
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.6
3075,0.5
3076,0.4
3077,0.5
3078,0.6
3079,9.0
3080,9.3
3081,8.2
3082,6.0
3083,4.7
3084,4.1
3085,3.8
3086,4.4
3087,6.5
3088,11.4
3089,12.4
3090,13.6
3091,14.3
3092,15.8
3093,15.7
3094,15.8
3095,13.9
3096,10.1
3097,8.5
3098,8.2
3099,9.5
3100,10.7
3101,12.1
3102,13.2
3103,13.9
3104,15.2
3105,15.7
3106,15.6
3107,15.7
3108,15.3
3109,16.3
3110,15.5
3111,13.0
3112,9.1
3113,7.2
3114,6.9
3115,6.8
3116,7.2
3117,7.7
3118,7.7
3119,7.6
3120,4.0
3121,0.0
