时间,GPS车速
3680,0.0
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,6.7
3725,10.0
3726,12.7
3727,13.6
3728,14.4
3729,16.7
3730,18.5
3731,19.9
3732,21.6
3733,22.2
3734,23.9
3735,25.2
3736,26.5
3737,26.9
3738,26.4
3739,26.5
3740,26.2
3741,26.7
3742,26.5
3743,25.5
3744,26.3
3745,29.6
3746,31.3
3747,32.0
3748,32.0
3749,31.8
3750,32.5
3751,33.4
3752,33.9
3753,35.5
3754,36.4
3755,37.3
3756,36.8
3757,36.8
3758,37.4
3759,37.9
3760,38.6
3761,39.5
3762,39.1
3763,39.1
3764,39.2
3765,39.3
3766,39.8
3767,39.8
3768,39.8
3769,39.1
3770,35.7
3771,30.1
3772,26.3
3773,22.7
3774,19.3
3775,16.3
3776,14.7
3777,14.7
3778,13.1
3779,9.7
3780,8.1
3781,7.8
3782,7.3
3783,7.2
3784,6.3
3785,4.1
3786,0.1
3787,0.0
