时间,GPS车速
51881,0.0
51882,0.0
51883,0.0
51884,0.0
51885,0.0
51886,0.0
51887,0.0
51888,0.0
51889,0.0
51890,0.0
51891,0.0
51892,0.0
51893,0.0
51894,0.0
51895,0.0
51896,0.0
51897,0.0
51898,0.0
51899,0.0
51900,0.0
51901,0.0
51902,0.0
51903,0.0
51904,0.0
51905,0.0
51906,0.0
51907,0.0
51908,0.0
51909,0.0
51910,0.0
51911,0.0
51912,0.0
51913,0.0
51914,0.3
51915,0.4
51916,7.2
51917,10.1
51918,11.5
51919,14.8
51920,19.5
51921,19.6
51922,19.6
51923,19.9
51924,19.9
51925,20.5
51926,20.5
51927,22.3
51928,22.4
51929,23.4
51930,24.4
51931,25.0
51932,25.1
51933,24.5
51934,21.5
51935,20.2
51936,20.2
51937,21.0
51938,21.7
51939,23.0
51940,23.8
51941,25.2
51942,25.9
51943,27.3
51944,29.3
51945,31.0
51946,31.8
51947,32.1
51948,32.0
51949,31.6
51950,30.9
51951,29.6
51952,30.1
51953,29.5
51954,28.9
51955,28.3
51956,29.8
51957,29.9
51958,30.7
51959,31.6
51960,31.7
51961,32.9
51962,33.4
51963,32.4
51964,32.4
51965,33.3
51966,33.2
51967,32.6
51968,31.4
51969,30.3
51970,30.2
51971,30.9
51972,31.8
51973,32.1
51974,33.5
51975,34.0
51976,32.8
51977,30.8
51978,25.8
51979,23.9
51980,21.5
51981,22.9
51982,22.3
51983,24.5
51984,26.5
51985,28.5
51986,29.9
51987,30.3
51988,30.6
51989,32.6
51990,34.5
51991,36.3
51992,38.3
51993,39.5
51994,38.8
51995,38.7
51996,39.1
51997,39.4
51998,40.4
51999,41.3
52000,42.5
52001,42.8
52002,44.0
52003,44.7
52004,45.0
52005,45.4
52006,45.4
52007,44.4
52008,44.4
52009,44.5
52010,44.8
52011,45.0
52012,46.1
52013,46.6
52014,46.1
52015,44.7
52016,44.0
52017,42.6
52018,42.2
52019,41.7
52020,41.2
52021,38.7
52022,36.8
52023,34.0
52024,32.1
52025,30.6
52026,28.8
52027,29.3
52028,29.3
52029,31.8
52030,33.4
52031,34.8
52032,36.1
52033,36.5
52034,37.6
52035,36.9
52036,37.7
52037,36.6
52038,37.0
52039,38.6
52040,38.6
52041,36.1
52042,33.6
52043,32.2
52044,31.7
52045,31.3
52046,31.9
52047,33.2
52048,34.0
52049,33.5
52050,33.1
52051,33.0
52052,35.3
52053,35.4
52054,36.0
52055,39.4
52056,41.8
52057,42.3
52058,41.4
52059,41.0
52060,41.4
52061,41.4
52062,42.1
52063,41.5
52064,41.4
52065,41.4
52066,41.8
52067,42.4
52068,43.0
52069,43.4
52070,43.8
52071,43.2
52072,42.4
52073,42.4
52074,43.1
52075,44.2
52076,44.5
52077,44.8
52078,45.2
52079,45.2
52080,45.1
52081,44.3
52082,44.2
52083,42.6
52084,41.1
52085,38.7
52086,35.3
52087,31.6
52088,27.7
52089,23.9
52090,22.3
52091,21.2
52092,21.2
52093,22.3
52094,23.9
52095,25.6
52096,28.3
52097,30.6
52098,32.6
52099,34.9
52100,35.9
52101,35.9
52102,36.8
52103,38.7
52104,40.1
52105,41.2
52106,42.5
52107,44.3
52108,45.1
52109,46.1
52110,46.3
52111,46.3
52112,46.8
52113,46.8
52114,46.8
52115,46.8
52116,47.2
52117,47.2
52118,46.8
52119,47.2
52120,46.7
52121,47.0
52122,47.5
52123,47.1
52124,47.8
52125,47.7
52126,47.3
52127,47.2
52128,47.1
52129,47.7
52130,48.1
52131,47.7
52132,48.0
52133,48.1
52134,48.3
52135,49.0
52136,48.3
52137,48.7
52138,48.3
52139,46.8
52140,46.4
52141,45.4
52142,45.2
52143,45.3
52144,44.8
52145,43.9
52146,42.9
52147,42.1
52148,41.1
52149,41.1
52187,46.1
52188,45.6
52189,45.3
52190,46.0
52191,46.5
52192,47.2
52193,47.8
52194,48.5
52195,48.9
52196,48.5
52197,48.4
52198,48.4
52199,48.8
52316,22.6
52317,25.6
52318,28.1
52319,30.7
52320,33.0
52321,36.0
52322,38.5
52323,40.3
52324,41.8
52325,43.0
52326,42.9
52327,43.4
52328,45.0
52329,45.3
52330,45.9
52331,45.9
52332,45.0
52333,44.9
52334,44.3
52335,44.3
52336,44.3
52337,44.5
52338,45.2
52339,44.8
52340,44.5
52341,44.5
52342,45.2
52343,45.1
52344,45.1
52345,45.2
52346,45.5
52347,44.9
52348,43.6
52349,42.9
52350,43.4
52351,42.9
52352,42.9
52353,43.3
52354,43.4
52355,43.3
52356,42.8
52357,42.8
52358,42.8
52359,42.3
52360,42.2
52361,41.6
52362,41.5
52363,40.5
52364,40.4
52365,40.3
52366,37.9
52367,34.4
52368,29.3
52369,22.4
52370,18.8
52371,16.0
52372,15.5
52373,16.5
52374,17.5
52375,19.1
52376,20.0
52377,19.3
52378,17.3
52379,16.2
52380,15.2
52381,15.3
52382,16.0
52383,17.8
52384,19.6
52385,21.5
52386,23.1
52387,25.8
52388,26.8
52389,26.9
52390,28.9
52391,29.7
52392,29.8
52393,29.4
52394,31.0
52395,32.0
52396,33.5
52397,33.8
52398,33.9
52399,33.8
52400,34.0
52401,34.0
52402,33.9
52403,35.0
52404,34.7
52405,34.6
52406,34.5
52407,33.5
52408,32.7
52409,31.5
52410,27.6
52411,24.3
52412,21.5
52413,18.2
52414,13.6
52415,8.8
52416,4.6
52417,0.0
