,时间,GPS车速
0,64936,7.5
1,64937,5.1
2,64938,4.8
3,64939,5.2
4,64940,6.1
5,64941,6.8
6,64942,8.1
7,64943,7.4
8,64944,8.4
9,64945,9.5
10,64946,13.8
11,64947,17.3
12,64948,18.0
13,64949,19.3
14,64950,19.3
15,64951,18.0
16,64952,17.6
17,64953,19.7
18,64954,19.9
19,64955,20.0
20,64956,21.6
21,64957,23.1
22,64958,22.6
23,64959,22.2
24,64960,22.1
25,64961,21.5
26,64962,22.9
27,64963,23.6
28,64964,23.3
29,64965,23.1
30,64966,23.2
31,64967,21.9
32,64968,21.9
33,64969,20.2
34,64970,19.5
35,64971,17.5
36,64972,16.3
37,64973,14.4
38,64974,14.4
39,64975,13.5
40,64976,13.1
41,64977,13.0
42,64978,14.0
43,64979,13.9
44,64980,12.7
45,64981,11.3
