时间,GPS车速
464769,0.0
464770,0.0
464771,0.0
464772,0.0
464773,0.0
464774,0.0
464775,0.0
464776,0.0
464777,0.0
464778,0.0
464779,0.0
464780,0.0
464781,0.0
464782,0.0
464783,0.0
464784,0.0
464785,0.0
464786,0.0
464787,0.0
464788,2.0
464789,2.5
464790,2.3
464791,2.2
464792,2.0
464793,2.2
464794,1.7
464795,1.8
464796,3.3
464797,4.7
464798,6.8
464799,8.6
464800,8.5
464801,11.2
464802,13.0
464803,15.7
464804,18.2
464805,20.0
464806,21.9
464807,22.6
464808,24.0
464809,25.3
464810,25.2
464811,25.2
464812,25.2
464813,24.1
464814,25.1
464815,26.6
464816,27.9
464817,29.1
464818,30.4
464819,30.7
464820,30.9
464821,31.0
464822,31.4
464823,30.5
464824,29.8
464825,29.9
464826,29.1
464864,29.3
464865,29.7
464866,29.7
464867,30.1
464868,30.7
464869,31.0
464870,31.0
464871,30.9
464872,30.8
464873,30.7
464874,30.2
464875,29.9
464876,26.8
464877,22.7
464878,17.3
464879,12.2
464880,6.8
464881,0.2
464882,0.0
