,时间,GPS车速
0,378296,9.7
1,378297,8.1
2,378298,4.3
3,378299,1.4
4,378300,0.0
5,378301,0.0
6,378302,0.0
7,378303,0.0
8,378304,0.0
9,378305,0.0
10,378306,0.0
11,378307,0.0
12,378308,0.0
13,378309,0.0
14,378310,0.0
15,378311,1.9
16,378312,2.0
17,378313,2.6
18,378314,3.3
19,378315,5.1
20,378316,9.2
21,378317,11.5
22,378318,14.8
23,378319,15.7
24,378320,15.2
25,378321,14.9
26,378322,14.3
27,378323,14.9
28,378324,16.6
29,378325,20.0
30,378326,22.6
31,378327,25.0
32,378328,25.4
33,378329,27.7
34,378330,29.0
35,378331,29.4
36,378332,30.6
37,378333,32.6
38,378334,32.6
39,378335,33.8
40,378336,33.8
41,378337,33.1
42,378338,33.8
43,378339,32.4
44,378340,30.9
45,378341,30.4
46,378342,30.5
47,378343,31.4
48,378344,32.3
49,378345,33.2
50,378346,34.1
51,378347,35.6
52,378348,36.5
53,378349,37.0
54,378350,37.2
55,378351,38.0
56,378352,38.1
57,378353,38.6
58,378354,38.3
59,378355,37.8
60,378356,37.3
61,378357,35.0
62,378358,33.2
63,378359,31.2
64,378360,29.3
65,378361,27.3
66,378362,27.2
67,378363,26.5
68,378364,25.9
69,378365,24.9
70,378366,23.8
71,378367,23.7
72,378368,25.3
73,378369,28.0
74,378370,30.3
75,378371,31.7
76,378372,33.3
77,378373,35.4
78,378374,36.5
79,378375,37.0
80,378376,37.9
81,378377,38.6
82,378378,39.5
83,378379,40.0
84,378380,40.4
85,378381,41.7
86,378382,40.6
87,378383,39.6
88,378384,39.1
89,378385,39.2
90,378386,39.2
91,378387,39.2
92,378388,39.1
93,378389,38.5
94,378390,37.6
95,378391,35.7
96,378392,34.2
97,378393,33.0
98,378394,31.2
99,378395,30.5
100,378396,29.3
101,378397,26.9
102,378398,24.0
103,378399,22.0
104,378400,18.7
105,378401,14.9
106,378402,10.8
