时间,GPS车速
478958,0.0
478959,0.0
478960,0.0
478961,0.0
478962,0.0
478963,0.0
478964,0.0
478965,0.0
478966,0.0
478967,0.0
478968,0.0
478969,0.0
478970,0.0
478971,0.0
478972,0.0
478973,0.0
478974,0.0
478975,0.0
478976,0.0
478977,0.0
478978,0.0
478979,0.0
478980,0.0
478981,0.0
478982,0.0
478983,0.0
478984,0.0
478985,0.0
478986,3.7
478987,4.9
478988,6.3
478989,10.4
478990,13.1
478991,13.9
478992,15.6
478993,16.8
478994,16.8
478995,17.9
478996,17.5
478997,18.3
478998,19.5
478999,21.0
479000,21.1
479001,20.2
479002,20.2
479003,21.6
479004,22.3
479005,23.0
479006,24.5
479007,25.9
479008,25.9
479009,25.9
479010,27.5
479011,29.3
479012,29.9
479013,30.0
479014,29.9
479015,29.6
479016,29.5
479017,29.5
479018,29.5
479019,29.5
479020,27.9
479021,26.4
479022,24.8
479023,21.6
479024,18.8
479025,15.8
479026,12.7
479027,10.7
479028,8.8
479029,11.7
479030,16.3
479031,18.0
479032,20.8
479033,21.6
479034,22.6
479035,24.4
479036,26.1
479037,29.6
479038,31.4
479039,31.2
479040,31.8
479041,32.3
479042,32.9
479043,34.4
479044,34.2
479045,32.7
479046,32.1
479047,32.3
479048,31.6
479049,31.9
479050,31.1
479051,31.1
479052,32.0
479053,33.2
479054,34.7
479055,35.8
479056,35.7
479057,35.8
479058,36.4
479059,34.6
479060,35.0
479061,35.4
479062,34.1
479063,33.4
479064,30.7
479065,28.7
479066,25.8
479067,23.4
479068,21.9
479069,21.4
479070,21.9
479071,22.6
479072,22.5
479073,21.8
479074,21.9
479075,21.0
479076,22.5
479077,23.2
479078,24.4
479079,27.2
479080,29.0
479081,28.5
479082,29.2
479083,28.8
479084,30.6
479085,32.9
479086,31.7
479087,32.8
479088,33.8
479089,37.2
479090,39.5
479091,40.9
479092,40.9
479093,40.8
479094,40.9
479095,40.8
479096,42.1
479097,43.7
479098,44.7
479099,46.2
479100,46.9
479101,47.7
479102,47.8
479103,47.8
479104,48.4
479105,48.7
479106,49.0
479107,51.2
479108,50.4
479109,48.0
479110,43.3
479111,38.9
479112,37.2
479113,37.7
479114,36.0
479115,36.5
479116,38.0
479117,39.7
479118,40.4
479119,40.9
479120,41.3
479121,42.5
479122,43.6
479123,44.8
479124,44.2
479125,44.5
479126,44.6
479127,44.1
479128,43.5
479129,43.1
479130,42.4
479131,40.0
479132,37.4
479133,34.9
479134,32.5
479135,29.0
479136,26.7
479137,25.7
479138,22.2
479139,17.6
479140,14.3
479141,9.9
479142,4.9
479143,0.2
479144,0.0
