,时间,GPS车速
0,374085,7.5
1,374086,3.5
2,374087,1.6
3,374088,0.0
4,374089,0.0
5,374090,0.0
6,374091,0.0
7,374092,0.0
8,374093,0.0
9,374094,0.0
10,374095,0.0
11,374096,0.0
12,374097,0.0
13,374098,0.0
14,374099,0.0
15,374100,0.0
16,374101,0.0
17,374102,0.0
18,374103,0.0
19,374104,0.0
20,374105,0.0
21,374106,0.0
22,374107,0.0
23,374108,0.0
24,374109,0.0
25,374110,0.0
26,374111,0.0
27,374112,0.0
28,374113,0.0
29,374114,0.0
30,374115,0.0
31,374116,0.0
32,374117,0.0
33,374118,0.0
34,374119,0.0
35,374120,0.0
36,374121,0.0
37,374122,0.0
38,374123,0.0
39,374124,11.1
40,374125,12.7
41,374126,15.2
42,374127,16.0
43,374128,16.6
44,374129,18.3
45,374130,20.1
46,374131,20.2
47,374132,20.6
48,374133,20.5
49,374134,22.3
50,374135,25.5
51,374136,27.9
52,374137,29.5
53,374138,31.9
54,374139,33.7
55,374140,35.3
56,374141,37.6
57,374142,39.3
58,374143,41.0
59,374144,42.0
60,374145,43.0
61,374146,43.5
62,374147,43.8
63,374148,45.2
64,374149,46.4
65,374150,47.9
66,374151,49.1
67,374152,50.4
68,374153,51.5
69,374154,52.7
70,374155,53.7
71,374156,54.7
72,374157,55.6
73,374158,56.0
74,374159,55.9
75,374160,55.8
76,374161,55.9
77,374162,56.4
78,374163,56.8
79,374164,57.3
80,374165,58.0
81,374166,58.0
82,374167,57.7
83,374168,58.2
84,374169,59.0
85,374170,58.7
86,374171,58.9
87,374172,59.1
88,374173,59.2
89,374174,58.5
90,374175,58.4
91,374176,58.9
92,374177,58.9
93,374178,57.9
94,374179,56.9
95,374180,55.3
96,374181,55.0
97,374182,52.4
98,374184,49.0
99,374185,46.5
100,374186,44.5
101,374187,41.7
102,374188,37.0
103,374189,37.8
104,374190,40.2
105,374191,35.9
106,374192,35.6
107,374193,33.4
108,374194,39.5
109,374195,43.3
110,374196,46.1
111,374197,48.0
112,374198,49.7
113,374199,50.9
114,374200,52.0
115,374201,53.5
116,374202,54.8
117,374203,56.5
118,374204,57.6
119,374205,58.0
120,374206,58.7
121,374207,59.1
122,374208,59.1
123,374209,59.5
124,374210,59.0
125,374211,58.9
126,374212,59.4
127,374213,59.0
128,374214,58.5
129,374215,58.0
130,374216,51.2
131,374217,37.1
132,374218,35.5
133,374219,36.2
134,374220,37.9
135,374221,40.0
136,374222,42.1
137,374223,43.9
138,374224,45.6
139,374225,47.4
140,374226,48.5
141,374227,50.0
142,374228,51.3
143,374229,52.4
144,374230,54.1
145,374231,54.8
146,374232,55.9
147,374233,57.4
148,374234,58.0
149,374235,58.7
150,374236,60.4
151,374237,61.7
152,374238,62.2
153,374239,62.2
154,374240,62.6
155,374241,63.0
156,374242,63.3
157,374243,63.0
158,374244,63.1
159,374245,63.6
160,374246,64.0
161,374247,64.1
162,374248,64.2
163,374249,64.5
164,374250,64.5
165,374251,64.6
166,374252,64.6
167,374253,64.6
168,374254,63.8
169,374255,64.3
170,374256,64.8
171,374257,65.3
172,374258,65.4
173,374259,64.9
174,374260,65.0
175,374261,65.5
176,374262,65.9
177,374263,65.9
178,374264,65.8
179,374265,65.4
180,374266,65.7
181,374267,63.2
182,374268,62.3
183,374269,61.5
184,374270,60.1
185,374271,58.6
186,374272,57.0
187,374273,54.4
188,374274,45.9
189,374275,40.6
190,374276,39.5
191,374277,38.9
192,374278,35.3
193,374279,30.1
194,374280,26.4
195,374281,24.0
196,374282,27.5
197,374283,29.5
198,374284,31.5
199,374285,33.9
200,374286,36.4
201,374287,38.0
202,374288,38.4
203,374289,38.4
204,374290,37.9
205,374291,34.7
206,374292,30.8
207,374293,27.7
208,374294,28.3
209,374295,27.0
210,374296,28.6
211,374297,30.5
212,374298,32.4
213,374299,33.3
214,374300,35.3
215,374301,38.3
216,374515,19.1
