时间,GPS车速
347240,0.0
347471,24.1
347472,25.6
347473,27.1
347474,25.5
347475,27.1
347522,32.4
347523,33.0
347524,33.0
347525,33.1
347526,33.1
347527,33.1
347528,33.0
347529,31.9
347530,31.9
347531,31.8
347532,31.9
347533,33.2
347534,33.4
347535,33.8
347536,34.3
347537,34.0
347538,33.3
347539,32.0
347540,31.9
347541,31.3
347542,30.9
347543,30.2
347544,28.2
347545,24.7
347546,21.7
347547,19.6
347548,16.6
347549,14.5
347550,12.1
347551,9.5
347552,8.8
347553,9.0
347554,11.0
347555,11.1
347556,11.0
347557,11.0
347558,9.9
347559,7.5
347560,5.8
347561,5.1
347562,5.1
347563,4.6
347564,2.8
347565,1.9
347566,1.8
347567,1.7
347568,3.2
347569,3.2
347570,2.2
347571,1.7
347572,1.9
347573,1.7
347574,0.0
