,时间,GPS车速
0,394267,8.7
1,394268,4.3
2,394269,0.0
3,394270,0.0
4,394271,0.0
5,394272,0.0
6,394273,0.0
7,394274,0.0
8,394275,0.0
9,394276,0.0
10,394277,0.0
11,394278,0.0
12,394279,0.0
13,394280,0.0
14,394281,0.0
15,394282,0.0
16,394283,0.0
17,394284,0.0
18,394285,0.0
19,394286,0.0
20,394287,0.0
21,394288,3.0
22,394289,3.2
23,394290,2.1
24,394291,0.0
25,394292,0.0
26,394293,0.0
27,395131,45.0
28,395132,45.5
29,395133,45.6
30,395134,45.6
31,395135,45.7
32,395136,46.2
33,395137,46.2
34,395138,46.0
35,395139,46.0
36,395140,46.5
37,395141,46.2
38,395142,45.2
39,395143,45.3
40,395144,46.0
41,395145,45.6
42,395146,44.2
43,395147,43.8
44,395148,42.6
45,395149,40.3
46,395150,35.8
47,395151,32.4
48,395152,29.2
49,395153,25.5
50,395154,20.6
51,395155,15.3
