时间,GPS车速
30273,0.0
30274,0.0
30275,0.0
30276,0.0
30277,0.0
30278,0.0
30279,0.0
30280,0.0
30281,0.0
30282,0.0
30283,0.0
30284,5.4
30285,11.2
30286,13.7
30287,14.1
30288,16.4
30289,18.1
30290,18.5
30291,19.2
30292,21.3
30293,22.5
30294,23.2
30295,23.4
30296,24.9
30297,26.3
30298,27.1
30299,29.5
30300,30.0
30301,29.5
30302,30.7
30303,32.7
30304,35.2
30305,36.6
30306,37.2
30307,37.9
30308,39.3
30309,40.4
30310,40.9
30311,41.7
30312,42.9
30313,43.7
30314,44.4
30315,44.5
30316,45.2
30317,45.2
30318,44.9
30319,45.0
30320,45.1
30321,45.2
30322,45.1
30323,44.6
30324,44.3
30325,44.4
30326,44.9
30327,44.9
30328,45.3
30329,46.0
30330,46.5
30331,45.9
30332,42.3
30333,40.6
30334,39.7
30335,38.8
30336,38.3
30337,36.8
30338,34.7
30339,33.8
30340,33.2
30341,32.6
30342,32.6
30343,32.7
30344,32.8
30345,32.3
30346,30.9
30347,29.2
30348,26.9
30349,23.9
30350,22.5
30351,21.9
30352,21.4
30353,21.0
30354,21.5
30355,22.7
30356,23.8
30357,24.2
30358,25.3
30359,25.9
30360,27.0
30361,28.4
30362,28.9
30363,29.7
30364,30.8
30365,31.9
30366,32.4
30367,32.9
30368,33.6
30369,33.7
30370,34.0
30371,34.1
30372,34.1
30373,34.5
30374,34.7
30375,34.5
30376,33.5
30377,32.7
30378,31.3
30379,29.6
30380,26.2
30381,22.4
30382,13.4
30383,9.1
30384,4.1
30385,3.4
30386,2.4
30387,0.0
