时间,GPS车速
472395,0.0
472396,0.0
472397,0.0
472398,0.0
472399,0.0
472400,0.0
472401,7.6
472402,9.7
472403,13.1
472404,16.8
472405,18.0
472406,19.0
472407,19.7
472408,23.3
472409,26.5
472410,26.8
472411,26.9
472412,27.6
472413,28.6
472414,29.6
472415,29.9
472416,30.7
472417,31.5
472418,32.7
472419,34.2
472420,33.9
472421,35.6
472422,36.3
472423,36.8
472424,37.6
472425,38.3
472426,38.9
472427,38.5
472428,38.5
472429,38.5
472430,38.6
472431,39.2
472432,40.0
472433,42.8
472434,44.9
472435,46.3
472436,47.1
472437,47.3
472438,47.4
472439,47.7
472440,48.4
472441,47.0
472442,44.8
472443,41.6
472444,38.7
472445,35.6
472446,35.6
472447,35.7
472448,36.5
472449,38.7
472450,38.7
472451,39.6
472452,38.4
472453,37.5
472454,36.7
472455,35.1
472456,33.9
472457,35.0
472458,35.6
472459,37.0
472460,38.5
472461,39.4
472462,41.8
472463,42.4
472464,42.5
472465,43.0
472466,44.7
472467,45.8
472468,47.1
472469,47.8
472470,47.9
472471,47.8
472472,49.0
472473,49.1
472474,49.1
472475,49.2
472476,49.5
472477,50.4
474165,34.7
474166,34.4
474167,35.4
474168,36.9
474169,38.2
474170,38.3
474171,38.2
474172,38.6
474173,39.0
474174,39.5
474175,40.6
474176,40.6
474177,40.7
474178,41.2
474179,41.1
474180,41.1
474181,40.5
474182,38.9
474183,36.8
474184,35.5
474185,33.1
474186,30.5
474187,26.2
474188,20.4
474189,13.5
474190,7.2
474191,0.2
474192,0.2
474193,0.2
474194,0.3
474195,0.6
474196,8.2
474197,10.2
474198,11.9
474199,11.4
474200,7.9
474201,4.0
474202,0.2
474203,0.0
